4.000	56.53	A	
5.000	47.88	A	
6.000	42.40	A	
7.000	38.47	A	
8.000	35.13	A	
9.000	32.24	A	
10.00	30.10	A	
29.42	13.20	B	
43.11	9.700	C	
43.19	9.500	C	
56.12	7.900	D	
56.25	7.900	D	
2.110	77.00	E	
2.180	78.00	E	
2.270	73.00	E	
3.220	62.00	E	
3.220	62.00	E	
3.360	59.00	E	
3.400	59.00	E	
3.480	57.00	E	
3.600	55.00	E	
3.700	53.00	E	
3.710	53.00	E	
5.300	46.00	E	
5.420	45.00	E	
5.550	47.00	E	
7.950	38.00	E	
8.100	37.50	E	
8.240	38.00	E	
9.100	33.40	E	
9.170	33.00	E	
9.230	32.50	E	
2.100	78.60	Z	D2 *2 
2.180	78.00	Z	
2.280	68.00	Z	
3.340	62.00	Z	
3.480	60.00	Z	
3.710	58.00	Z	
8.030	37.80	Z	
8.170	37.00	Z	
8.240	38.60	Z	
9.100	33.20	Z	
9.150	33.00	Z	
9.200	34.80	Z	
