0.516	54	A	Gs82b
0.733	65.7	A	--
1.03	77.1	A	--
1.22	81.5	A	--
2.44	93	A	--
3.3	95	A	--
4.46	97.9	A	--
5.73	99.1	A	--
7.85	101	A	--
10.1	103	A	--
0.496	54.4	B	Gs82a
0.799	70.1	B	--
0.993	77	B	--
2.28	91.8	B	--
3.5	96.9	B	--
4.62	99.1	B	--
5.85	99	B	--
7.01	100	B	--
10	101	B	--
0.482	51.9	C	Gs98
0.493	53.92	C	
0.522	55.76	C	
0.693	66.14	C	
0.694	66.52	C	
0.7	63.66	C	
0.717	65.79	C	
0.955	74.83	C	
0.959	77.94	C	
0.967	73.51	C	
0.978	74.48	C	
0.981	77.18	C	
0.981	77.41	C	
1.007	79.77	C	
1.019	76.26	C	
1.226	82.48	C	
1.239	79.62	C	
1.252	83.28	C	
1.255	82.59	C	
1.311	83.87	C	
1.331	80.98	C	
1.343	86.43	C	
1.354	83.5	C	
2.337	90.68	C	
2.34	93.57	C	
2.343	92.79	C	
3.304	95.06	C	
3.376	94.51	C	
3.386	95.71	C	
3.518	93.44	C	
3.523	99.93	C	
3.53	98.27	C	
4.628	96.59	C	
4.659	98.91	C	
4.717	99.83	C	
5.612	101.07	C	
5.621	101.37	C	
5.626	98.96	C	
5.786	97.77	C	
5.806	97.86	C	
5.823	97.99	C	
7.024	101.03	C	
7.05	103.06	C	
7.662	99.68	C	
7.738	101.38	C	
9.842	103.89	C	
9.902	103.14	C	
9.904	96.21	C	
9.968	103.99	C	
