4.710	168.0	A
4.520	165.0	A
3.310	160.0	A
3.130	156.0	A
1.383	116.4	B
1.323	114.7	B
1.291	113.8	B
1.118	109.2	B
1.062	109.3	B
1.033	109.3	B
0.8000	99.80	B
0.7490	97.20	B
0.7280	97.40	B
0.7220	95.90	B
0.6410	89.70	B
0.5970	88.80	B
0.5730	88.40	B
0.4150	80.90	B
0.3730	67.90	B
0.3620	72.90	B
0.3470	61.20	B
5.960	151.0	C
7.030	148.0	C
0.4867	84.94	D
0.5021	89.97	D
0.5113	89.95	D
0.6873	102.5	D
0.6875	100.9	D
0.7053	103.3	D
0.7113	105.8	D
0.7183	106.4	D
0.8171	105.7	D
0.9455	120.6	D
0.9740	121.4	D
0.9819	123.4	D
1.001	117.3	D
1.007	116.8	D
1.128	118.6	D
1.317	125.2	D
1.337	125.8	D
1.341	124.8	D
1.341	131.3	D
1.347	121.9	D
1.355	121.4	D
2.421	143.0	D
2.421	143.9	D
3.605	156.8	D
3.610	156.6	D
4.804	154.7	D
10.06	141.1	D
3.277	157.0	D
3.291	152.0	D
5.512	162.6	D
5.525	165.4	D
7.552	161.3	D
7.654	159.3	D
3.112	147.7	D
3.323	145.9	D
5.398	160.3	D
5.570	153.1	D
7.691	150.8	D
0.1602	34.94	E
0.1613	35.75	E
0.1638	33.64	E
0.1944	40.33	E
0.1943	41.30	E
0.1995	41.47	E
0.2317	49.13	E
0.2317	49.78	E
0.2345	50.11	E
0.2708	56.80	E
0.2769	56.96	E
0.2708	57.44	E
0.3146	64.78	E
0.3195	65.28	E
0.3145	67.06	E
0.3161	67.38	E
0.3687	73.43	E
0.3598	74.39	E
0.3615	76.34	E
0.09700	25.28	F
0.1121	28.31	F
0.1299	30.26	F
0.1478	33.06	F
0.1657	35.90	F
0.1838	38.84	F
0.2017	42.50	F
0.2195	45.82	F
0.2376	49.08	F
0.2554	52.35	F
0.2733	55.88	F
0.2761	55.58	F
0.2893	58.85	F
0.3740	73.11	F
0.4720	85.27	F
0.5707	97.61	F
0.6696	102.9	F
0.7701	108.9	F
0.8691	111.6	F
0.9699	116.4	F
1.071	116.1	F
1.175	121.1	F
1.276	118.7	F
1.374	133.9	F
1.420	137.2	F
