22.85	127	A	Bi96
1.203	122.32	B	
1.244	137.62	B	Gs98
7.755	150.97	B	
7.851	150.18	B	
0.0196	16.8802	C	Bez75
0.0244	20.4704	C	
0.0326	22.5324	C	
0.0415	24.515	C	
0.0518	25.4607	C	
0.0614	27.5926	C	
0.0726	32.427	C	
0.0847	37.2321	C	
0.0982	40.4938	C	
0.1156	42.3594	C	
0.1297	44.1507	C	
0.1475	47.8178	C	
0.1652	51.5897	C	
0.1858	56.2959	C	
0.2089	62.3765	C	
0.2309	69.9252	C	
0.2592	76.8502	C	
0.2879	80.9443	C	
0.3183	83.2914	C	
0.348	84.7234	C	
0.379	84.5219	C	
0.4105	91.4456	C	
0.4314	96.7476	C	
