#   nzt =   1
#    zt = 0.4700E+02
#    wt = 0.1000E+01
#    zp = 0.1000E+01
#    rs =  0.30206600E+01
#    Te =  0.25000000E-01
#   rho =  0.10470000E+02
#  zbar =  0.50283338E+01
#   mep =  100
# mloss =   0
#   E/AMU (MeV)            dEdX           range
 0.10000000E-02  0.31841761E+01  0.11252305E+00
 0.11233240E-02  0.33765845E+01  0.11925796E+00
 0.12618569E-02  0.35806216E+01  0.12639242E+00
 0.14174742E-02  0.37974585E+01  0.13394958E+00
 0.15922828E-02  0.40275545E+01  0.14195386E+00
 0.17886495E-02  0.42721096E+01  0.15043107E+00
 0.20092330E-02  0.45318835E+01  0.15940823E+00
 0.22570197E-02  0.48079620E+01  0.16891397E+00
 0.25353645E-02  0.51016666E+01  0.17897802E+00
 0.28480359E-02  0.54136957E+01  0.18963206E+00
 0.31992671E-02  0.57463868E+01  0.20090859E+00
 0.35938137E-02  0.60995537E+01  0.21284249E+00
 0.40370173E-02  0.64773269E+01  0.22546905E+00
 0.45348785E-02  0.68785534E+01  0.23882554E+00
 0.50941380E-02  0.73080895E+01  0.25295070E+00
 0.57223677E-02  0.77654492E+01  0.26788429E+00
 0.64280731E-02  0.82553370E+01  0.28366788E+00
 0.72208090E-02  0.87789898E+01  0.30034308E+00
 0.81113083E-02  0.93398692E+01  0.31795383E+00
 0.91116276E-02  0.99429353E+01  0.33654230E+00
 0.10235310E-01  0.10588238E+02  0.35615410E+00
 0.11497570E-01  0.11288184E+02  0.37682971E+00
 0.12915497E-01  0.12035229E+02  0.39861514E+00
 0.14508288E-01  0.12856157E+02  0.42154597E+00
 0.16297508E-01  0.13734616E+02  0.44565830E+00
 0.18307383E-01  0.14694000E+02  0.47099388E+00
 0.20565123E-01  0.15728081E+02  0.49758786E+00
 0.23101297E-01  0.16837503E+02  0.52549493E+00
 0.25950242E-01  0.18028532E+02  0.55477314E+00
 0.29150531E-01  0.19274852E+02  0.58550934E+00
 0.32745492E-01  0.20558719E+02  0.61784175E+00
 0.36783798E-01  0.21888487E+02  0.65191556E+00
 0.41320124E-01  0.23117727E+02  0.68801750E+00
 0.46415888E-01  0.24424961E+02  0.72639929E+00
 0.52140083E-01  0.25507341E+02  0.76745221E+00
 0.58570208E-01  0.26649785E+02  0.81159687E+00
 0.65793322E-01  0.27532393E+02  0.85932988E+00
 0.73907220E-01  0.28379286E+02  0.91128814E+00
 0.83021757E-01  0.28952506E+02  0.96820311E+00
 0.93260335E-01  0.29350268E+02  0.10310841E+01
 0.10476158E+00  0.29576927E+02  0.11009644E+01
 0.11768120E+00  0.29538511E+02  0.11792370E+01
 0.13219411E+00  0.29439044E+02  0.12673435E+01
 0.14849683E+00  0.28964380E+02  0.13673447E+01
