Energy/Nucleon
 0.0141514      1.769530	A	Tp62
 2.153682E-02   2.248390	A 	
 3.020426E-02   2.77107 	A
 4.504539E-02   3.53930 	A
 6.513442E-02   4.38404 	A
 9.132333E-02   5.29356 	A
 0.1266105      5.88871 	A
 0.1883265      6.15855 	A
 0.2742662      6.05697 	A
 0.4243993      5.80516 	A
 0.5581799      5.59545 	A
