0.01444	3.528	A
0.02180	4.701	A
0.03241	6.168	A
0.04555	7.768	A
0.05903	9.222	A
0.08552	11.26	A
0.1183	12.80	A
0.1739	13.78	A
0.2453	13.42	A
0.3441	11.92	A
0.4296	10.70	A
0.5126	9.650	A
0.009969	2.401	B
0.01131	2.761	B
0.01468	3.388	B
0.01736	3.985	B
0.02017	4.627	B
0.02425	5.278	B
0.02774	5.631	B
0.04094	7.499	B
0.04902	8.410	B
0.06399	9.806	B
0.01429	2.533	C
0.02143	3.800	C
0.02857	4.594	C
0.03571	6.034	C
0.04286	6.571	C
0.05000	6.810	C
0.05714	7.408	C
0.06429	8.005	C
