# nt =  1
# nd = 30
# ne = 50
# T =  0  2.50000E-02
# D =  0  1.00000E+19
-1.60206E+00  1.90000E+01  1.00000E-03  2.84954E+00  2.92889E+00  2.77571E+00  2.82084E+00  1.77223E-01  2.80750E-01
-1.60206E+00  1.90000E+01  1.26486E-03  3.12228E+00  3.17229E+00  3.08390E+00  3.14133E+00  2.16095E-01  2.74278E-01
-1.60206E+00  1.90000E+01  1.59986E-03  3.36565E+00  3.39200E+00  3.40528E+00  3.43302E+00  2.58879E-01  2.69166E-01
-1.60206E+00  1.90000E+01  2.02359E-03  3.61817E+00  3.64502E+00  3.73099E+00  3.75596E+00  3.03521E-01  2.64738E-01
-1.60206E+00  1.90000E+01  2.55955E-03  3.83945E+00  3.87103E+00  4.00925E+00  4.03700E+00  3.46210E-01  2.56008E-01
-1.60206E+00  1.90000E+01  3.23746E-03  4.09534E+00  4.12213E+00  4.30065E+00  4.32527E+00  3.81155E-01  2.40901E-01
-1.60206E+00  1.90000E+01  4.09492E-03  4.31175E+00  4.35148E+00  4.53992E+00  4.57830E+00  4.01363E-01  2.23944E-01
-1.60206E+00  1.90000E+01  5.17947E-03  4.57479E+00  4.57657E+00  4.81789E+00  4.82253E+00  4.00914E-01  2.07591E-01
-1.60206E+00  1.90000E+01  6.55129E-03  4.80449E+00  4.80267E+00  5.06067E+00  5.06000E+00  3.78029E-01  1.91708E-01
-1.60206E+00  1.90000E+01  8.28643E-03  5.03302E+00  5.03429E+00  5.28476E+00  5.28446E+00  3.36630E-01  1.72039E-01
-1.60206E+00  1.90000E+01  1.04811E-02  5.26929E+00  5.30212E+00  5.50012E+00  5.53363E+00  2.84739E-01  1.50092E-01
-1.60206E+00  1.90000E+01  1.32571E-02  5.49717E+00  5.54062E+00  5.71120E+00  5.75427E+00  2.30873E-01  1.31027E-01
-1.60206E+00  1.90000E+01  1.67683E-02  5.73585E+00  5.77442E+00  5.93555E+00  5.97398E+00  1.81240E-01  1.15326E-01
-1.60206E+00  1.90000E+01  2.12095E-02  5.97463E+00  5.97242E+00  6.16094E+00  6.15863E+00  1.38976E-01  1.01617E-01
-1.60206E+00  1.90000E+01  2.68270E-02  6.20912E+00  6.21179E+00  6.37950E+00  6.38216E+00  1.04823E-01  8.87047E-02
-1.60206E+00  1.90000E+01  3.39322E-02  6.45560E+00  6.45010E+00  6.60980E+00  6.60425E+00  7.81667E-02  7.70456E-02
-1.60206E+00  1.90000E+01  4.29193E-02  6.69690E+00  6.69700E+00  6.83558E+00  6.83569E+00  5.78306E-02  6.67899E-02
-1.60206E+00  1.90000E+01  5.42868E-02  6.95169E+00  6.94356E+00  7.07505E+00  7.06690E+00  4.25492E-02  5.75489E-02
-1.60206E+00  1.90000E+01  6.86649E-02  7.14916E+00  7.14497E+00  7.25864E+00  7.25445E+00  3.11822E-02  4.96066E-02
-1.60206E+00  1.90000E+01  8.68511E-02  7.39354E+00  7.39149E+00  7.49760E+00  7.49554E+00  2.27851E-02  4.50970E-02
-1.60206E+00  1.90000E+01  1.09854E-01  7.65065E+00  7.64711E+00  7.75054E+00  7.74700E+00  1.66119E-02  4.16184E-02
-1.60206E+00  1.90000E+01  1.38950E-01  7.85130E+00  7.84141E+00  7.94496E+00  7.93507E+00  1.20894E-02  3.77668E-02
-1.60206E+00  1.90000E+01  1.75751E-01  8.10952E+00  8.11049E+00  8.19325E+00  8.19422E+00  8.78520E-03  3.31738E-02
-1.60206E+00  1.90000E+01  2.22300E-01  8.36124E+00  8.35940E+00  8.43630E+00  8.43445E+00  6.37595E-03  2.91398E-02
-1.60206E+00  1.90000E+01  2.81177E-01  8.57006E+00  8.56580E+00  8.63702E+00  8.63276E+00  4.62227E-03  2.55968E-02
-1.60206E+00  1.90000E+01  3.55648E-01  8.82902E+00  8.84003E+00  8.88859E+00  8.89960E+00  3.34759E-03  2.24847E-02
-1.60206E+00  1.90000E+01  4.49843E-01  9.02419E+00  9.02692E+00  9.07738E+00  9.08010E+00  2.42221E-03  1.97512E-02
-1.60206E+00  1.90000E+01  5.68987E-01  9.30895E+00  9.30815E+00  9.35603E+00  9.35524E+00  1.75116E-03  1.73502E-02
-1.60206E+00  1.90000E+01  7.19686E-01  9.50737E+00  9.51949E+00  9.54920E+00  9.56132E+00  1.26503E-03  1.52411E-02
-1.60206E+00  1.90000E+01  9.10298E-01  9.75101E+00  9.76154E+00  9.78818E+00  9.79871E+00  9.13175E-04  1.33884E-02
-1.60206E+00  1.90000E+01  1.15140E+00  9.99574E+00  9.99306E+00  1.00286E+01  1.00260E+01  6.58726E-04  1.17610E-02
-1.60206E+00  1.90000E+01  1.45635E+00  1.02006E+01  1.02022E+01  1.02296E+01  1.02312E+01  4.74871E-04  1.03314E-02
-1.60206E+00  1.90000E+01  1.84207E+00  1.04568E+01  1.04633E+01  1.04826E+01  1.04890E+01  3.42117E-04  9.07565E-03
-1.60206E+00  1.90000E+01  2.32995E+00  1.06442E+01  1.06490E+01  1.06671E+01  1.06718E+01  2.46331E-04  7.97252E-03
-1.60206E+00  1.90000E+01  2.94705E+00  1.09598E+01  1.09715E+01  1.09798E+01  1.09915E+01  1.77263E-04  7.00348E-03
-1.60206E+00  1.90000E+01  3.72759E+00  1.11673E+01  1.11667E+01  1.11851E+01  1.11845E+01  1.27492E-04  6.15224E-03
-1.60206E+00  1.90000E+01  4.71487E+00  1.13573E+01  1.13659E+01  1.13729E+01  1.13815E+01  9.16490E-05  5.40446E-03
-1.60206E+00  1.90000E+01  5.96362E+00  1.16249E+01  1.16295E+01  1.16386E+01  1.16432E+01  6.58508E-05  4.74758E-03
-1.60206E+00  1.90000E+01  7.54312E+00  1.18898E+01  1.18944E+01  1.19020E+01  1.19066E+01  4.72922E-05  4.17054E-03
-1.60206E+00  1.90000E+01  9.54095E+00  1.20807E+01  1.20904E+01  1.20915E+01  1.21012E+01  3.39488E-05  3.66363E-03
-1.60206E+00  1.90000E+01  1.20679E+01  1.23556E+01  1.23604E+01  1.23650E+01  1.23698E+01  2.43598E-05  3.21834E-03
-1.60206E+00  1.90000E+01  1.52642E+01  1.25608E+01  1.25680E+01  1.25691E+01  1.25763E+01  1.74719E-05  2.82717E-03
-1.60206E+00  1.90000E+01  1.93070E+01  1.27575E+01  1.27651E+01  1.27648E+01  1.27725E+01  1.25267E-05  2.48355E-03
-1.60206E+00  1.90000E+01  2.44205E+01  1.31061E+01  1.31133E+01  1.31126E+01  1.31197E+01  8.97778E-06  2.18169E-03
-1.60206E+00  1.90000E+01  3.08884E+01  1.33051E+01  1.33155E+01  1.33107E+01  1.33211E+01  6.43193E-06  1.91652E-03
-1.60206E+00  1.90000E+01  3.90694E+01  1.35132E+01  1.35137E+01  1.35182E+01  1.35187E+01  4.60638E-06  1.68358E-03
-1.60206E+00  1.90000E+01  4.94171E+01  1.36894E+01  1.36980E+01  1.36938E+01  1.37024E+01  3.29785E-06  1.47895E-03
-1.60206E+00  1.90000E+01  6.25055E+01  1.39692E+01  1.39839E+01  1.39731E+01  1.39878E+01  2.36026E-06  1.29920E-03
-1.60206E+00  1.90000E+01  7.90604E+01  1.42172E+01  1.42325E+01  1.42205E+01  1.42358E+01  1.68870E-06  1.14129E-03
-1.60206E+00  1.90000E+01  1.00000E+02  1.45121E+01  1.45178E+01  1.45150E+01  1.45208E+01  1.20785E-06  1.00257E-03
# T =  0  2.50000E-02
# D =  1  2.21208E+19
-1.60206E+00  1.93448E+01  1.00000E-03  2.43815E+00  2.54378E+00  2.37735E+00  2.44865E+00  1.89710E-01  2.74461E-01
-1.60206E+00  1.93448E+01  1.26486E-03  2.70223E+00  2.78586E+00  2.67827E+00  2.75068E+00  2.35687E-01  2.69642E-01
