# nt =  1
# nd = 30
# ne = 50
# T =  0  2.50000E-02
# D =  0  1.00000E+19
-1.60206E+00  1.90000E+01  1.00000E-03  0.00000E+00  0.00000E+00  2.78300E-01  2.78300E-01  8.85931E-02  2.78300E-01
-1.60206E+00  1.90000E+01  1.26486E-03  0.00000E+00  0.00000E+00  2.72864E-01  2.72864E-01  1.08949E-01  2.72864E-01
-1.60206E+00  1.90000E+01  1.59986E-03  0.00000E+00  0.00000E+00  2.68841E-01  2.68841E-01  1.32253E-01  2.68841E-01
-1.60206E+00  1.90000E+01  2.02359E-03  0.00000E+00  0.00000E+00  2.65462E-01  2.65462E-01  1.58199E-01  2.65462E-01
-1.60206E+00  1.90000E+01  2.55955E-03  0.00000E+00  0.00000E+00  2.59285E-01  2.59285E-01  1.85874E-01  2.59285E-01
-1.60206E+00  1.90000E+01  3.23746E-03  0.00000E+00  0.00000E+00  2.48739E-01  2.48739E-01  2.13418E-01  2.48739E-01
-1.60206E+00  1.90000E+01  4.09492E-03 4.02379E-200 4.02382E-200  2.35867E-01  2.35867E-01  2.37756E-01  2.35867E-01
-1.60206E+00  1.90000E+01  5.17947E-03 2.16720E-145 2.16722E-145  2.21044E-01  2.21044E-01  2.54734E-01  2.21044E-01
-1.60206E+00  1.90000E+01  6.55129E-03 2.85979E-101 2.85984E-101  2.05061E-01  2.05061E-01  2.60100E-01  2.05061E-01
-1.60206E+00  1.90000E+01  8.28643E-03  2.34156E-65  2.34162E-65  1.81810E-01  1.81810E-01  2.51326E-01  1.81810E-01
-1.60206E+00  1.90000E+01  1.04811E-02  1.90492E-37  1.90500E-37  1.54160E-01  1.54160E-01  2.29247E-01  1.54160E-01
-1.60206E+00  1.90000E+01  1.32571E-02  2.76426E-17  2.76444E-17  1.31423E-01  1.31423E-01  1.98018E-01  1.31423E-01
-1.60206E+00  1.90000E+01  1.67683E-02  3.67854E-05  3.67916E-05  1.15357E-01  1.15357E-01  1.63224E-01  1.15326E-01
-1.60206E+00  1.90000E+01  2.12095E-02  1.40667E-01  1.40689E-01  2.24864E-01  2.24883E-01  1.29656E-01  1.01617E-01
-1.60206E+00  1.90000E+01  2.68270E-02  3.63229E-01  3.63243E-01  4.15943E-01  4.15956E-01  1.00201E-01  8.87047E-02
-1.60206E+00  1.90000E+01  3.39322E-02  5.21348E-01  5.21359E-01  5.58420E-01  5.58430E-01  7.59394E-02  7.70456E-02
-1.60206E+00  1.90000E+01  4.29193E-02  6.62347E-01  6.62358E-01  6.90405E-01  6.90415E-01  5.67784E-02  6.67899E-02
-1.60206E+00  1.90000E+01  5.42868E-02  7.87989E-01  7.88001E-01  8.10866E-01  8.10877E-01  4.20588E-02  5.75489E-02
-1.60206E+00  1.90000E+01  6.86649E-02  9.13112E-01  9.13123E-01  9.32542E-01  9.32552E-01  3.09556E-02  4.96258E-02
-1.60206E+00  1.90000E+01  8.68511E-02  1.04071E+00  1.04072E+00  1.06215E+00  1.06216E+00  2.26810E-02  4.72480E-02
-1.60206E+00  1.90000E+01  1.09854E-01  1.15571E+00  1.15572E+00  1.18068E+00  1.18070E+00  1.65643E-02  4.62546E-02
-1.60206E+00  1.90000E+01  1.38950E-01  1.31871E+00  1.31876E+00  1.34526E+00  1.34531E+00  1.20678E-02  4.37800E-02
-1.60206E+00  1.90000E+01  1.75751E-01  1.47036E+00  1.47045E+00  1.49473E+00  1.49482E+00  8.77533E-03  3.88283E-02
-1.60206E+00  1.90000E+01  2.22300E-01  1.61391E+00  1.61404E+00  1.63670E+00  1.63682E+00  6.37148E-03  3.44370E-02
-1.60206E+00  1.90000E+01  2.81177E-01  1.62864E+00  1.62865E+00  1.64989E+00  1.64990E+00  4.62025E-03  3.05427E-02
