# nt =  1
# nd = 30
# ne = 50
# T =  0  2.50000E-02
# D =  0  1.00000E+19
-1.60206E+00  1.90000E+01  1.00000E-03  2.85380E+00  2.92876E+00  2.20327E+00  2.25389E+00  8.85931E-02  2.78300E-01
-1.60206E+00  1.90000E+01  1.26486E-03  3.11839E+00  3.16919E+00  2.53026E+00  2.58745E+00  1.08949E-01  2.72864E-01
-1.60206E+00  1.90000E+01  1.59986E-03  3.36118E+00  3.39668E+00  2.85952E+00  2.89975E+00  1.32253E-01  2.68841E-01
-1.60206E+00  1.90000E+01  2.02359E-03  3.60647E+00  3.65090E+00  3.20177E+00  3.23314E+00  1.58199E-01  2.65462E-01
-1.60206E+00  1.90000E+01  2.55955E-03  3.84203E+00  3.86759E+00  3.51102E+00  3.52423E+00  1.85874E-01  2.59285E-01
-1.60206E+00  1.90000E+01  3.23746E-03  4.10113E+00  4.11391E+00  3.83440E+00  3.84676E+00  2.13418E-01  2.48739E-01
-1.60206E+00  1.90000E+01  4.09492E-03  4.30637E+00  4.35779E+00  4.09556E+00  4.14961E+00  2.37756E-01  2.35867E-01
-1.60206E+00  1.90000E+01  5.17947E-03  4.57324E+00  4.57372E+00  4.41344E+00  4.41876E+00  2.54734E-01  2.21044E-01
-1.60206E+00  1.90000E+01  6.55129E-03  4.81315E+00  4.80922E+00  4.69918E+00  4.69566E+00  2.60100E-01  2.05061E-01
-1.60206E+00  1.90000E+01  8.28643E-03  5.02953E+00  5.03192E+00  4.94715E+00  4.94709E+00  2.51326E-01  1.81810E-01
-1.60206E+00  1.90000E+01  1.04811E-02  5.27132E+00  5.29824E+00  5.20645E+00  5.23331E+00  2.29247E-01  1.54160E-01
-1.60206E+00  1.90000E+01  1.32571E-02  5.49548E+00  5.55078E+00  5.44804E+00  5.50269E+00  1.98018E-01  1.31423E-01
-1.60206E+00  1.90000E+01  1.67683E-02  5.74472E+00  5.77125E+00  5.71388E+00  5.74004E+00  1.63224E-01  1.15326E-01
-1.60206E+00  1.90000E+01  2.12095E-02  5.96527E+00  5.96978E+00  5.94830E+00  5.95265E+00  1.29656E-01  1.01617E-01
-1.60206E+00  1.90000E+01  2.68270E-02  6.21363E+00  6.22112E+00  6.20673E+00  6.21414E+00  1.00201E-01  8.87047E-02
-1.60206E+00  1.90000E+01  3.39322E-02  6.44873E+00  6.44693E+00  6.44868E+00  6.44682E+00  7.59394E-02  7.70456E-02
-1.60206E+00  1.90000E+01  4.29193E-02  6.70638E+00  6.70553E+00  6.71153E+00  6.71063E+00  5.67784E-02  6.67899E-02
-1.60206E+00  1.90000E+01  5.42868E-02  6.93944E+00  6.93820E+00  6.94791E+00  6.94664E+00  4.20588E-02  5.75489E-02
-1.60206E+00  1.90000E+01  6.86649E-02  7.13573E+00  7.14078E+00  7.14588E+00  7.15092E+00  3.09556E-02  4.96258E-02
-1.60206E+00  1.90000E+01  8.68511E-02  7.41120E+00  7.40760E+00  7.42703E+00  7.42341E+00  2.26810E-02  4.72480E-02
-1.60206E+00  1.90000E+01  1.09854E-01  7.63898E+00  7.63514E+00  7.66042E+00  7.65657E+00  1.65643E-02  4.62546E-02
-1.60206E+00  1.90000E+01  1.38950E-01  7.83377E+00  7.82855E+00  7.85808E+00  7.85285E+00  1.20678E-02  4.37800E-02
-1.60206E+00  1.90000E+01  1.75751E-01  8.12872E+00  8.12669E+00  8.15166E+00  8.14963E+00  8.77533E-03  3.88283E-02
-1.60206E+00  1.90000E+01  2.22300E-01  8.36159E+00  8.36246E+00  8.38351E+00  8.38438E+00  6.37148E-03  3.44370E-02
-1.60206E+00  1.90000E+01  2.81177E-01  8.55256E+00  8.56261E+00  8.57326E+00  8.58331E+00  4.62025E-03  3.05427E-02
-1.60206E+00  1.90000E+01  3.55648E-01  8.82949E+00  8.84195E+00  8.84881E+00  8.86127E+00  3.34667E-03  2.70891E-02
-1.60206E+00  1.90000E+01  4.49843E-01  9.02709E+00  9.02895E+00  9.04514E+00  9.04700E+00  2.42179E-03  2.40262E-02
-1.60206E+00  1.90000E+01  5.68987E-01  9.30679E+00  9.30880E+00  9.32309E+00  9.32510E+00  1.75097E-03  2.13097E-02
-1.60206E+00  1.90000E+01  7.19686E-01  9.50227E+00  9.52053E+00  9.51722E+00  9.53548E+00  1.26494E-03  1.89005E-02
-1.60206E+00  1.90000E+01  9.10298E-01  9.77022E+00  9.78305E+00  9.78395E+00  9.79677E+00  9.13136E-04  1.67637E-02
-1.60206E+00  1.90000E+01  1.15140E+00  1.00056E+01  1.00022E+01  1.00180E+01  1.00146E+01  6.58712E-04  1.48685E-02
-1.60206E+00  1.90000E+01  1.45635E+00  1.02011E+01  1.02077E+01  1.02124E+01  1.02189E+01  4.74864E-04  1.31876E-02
-1.60206E+00  1.90000E+01  1.84207E+00  1.04302E+01  1.04420E+01  1.04404E+01  1.04522E+01  3.42114E-04  1.16968E-02
-1.60206E+00  1.90000E+01  2.32995E+00  1.06162E+01  1.06299E+01  1.06255E+01  1.06392E+01  2.46329E-04  1.03745E-02
-1.60206E+00  1.90000E+01  2.94705E+00  1.09839E+01  1.09953E+01  1.09922E+01  1.10035E+01  1.77262E-04  9.20172E-03
-1.60206E+00  1.90000E+01  3.72759E+00  1.11925E+01  1.11946E+01  1.11999E+01  1.12020E+01  1.27492E-04  8.16151E-03
-1.60206E+00  1.90000E+01  4.71487E+00  1.13860E+01  1.13922E+01  1.13927E+01  1.13989E+01  9.16490E-05  7.23890E-03
-1.60206E+00  1.90000E+01  5.96362E+00  1.16281E+01  1.16331E+01  1.16341E+01  1.16390E+01  6.58507E-05  6.42059E-03
