200.0	34.5	A	Kn80
300.0	32.7	A	
400.0	30.2	A	
600.0	25.7	A	
800.0	23.2	A	
1000	20.2	A	
80.0	39.6	B	Si84
100.	40.4	B	
200.	35.7	B	
300.	30.7	B	
300.	34.1	B	
400.	27.9	B	
400.	30.7	B	
600.	26.0	B	
800.	22.8	B	
800.	22.2	B	
1000	20.3	B	
1000	20.3	B	
2000	14.5	B	
3000	11.55	B	
4000	9.69	B	
6000	7.54	B	
1059.6	19.95	C	Og88
1792.4	15.18	C	
1971.5	14.38	C	
2.25E3	13.4877	D	An69
2.5E3	12.686	D	
2.75E3	11.9783	D	
3000	11.3621	D	
3.25E3	10.8163	D	
3.5E3	10.3332	D	
3.75E3	9.8997	D	
4000	9.5106	D	
4.25E3	9.1555	D	
4.5E3	8.8343	D	
4.75E3	8.5366	D	
5000	8.265	D	
5.25E3	8.0143	D	
5.5E3	7.7819	D	
5.75E3	7.5625	D	
6000	7.3588	D	
6.5E3	6.9906	D	
7000	6.659	D	
7.5E3	6.3639	D	
8000	6.1002	D	
8.5E3	5.8573	D	
9000	5.6379	D	
9.5E3	5.4369	D	
10000	5.2515	D	
1.05E4	5.0817	D	
1.1E4	4.9224	D	
1.15E4	4.7762	D	
1.2E4	4.6404	D	
18.208	33.765	E	Ro17
21.739	34.104	E	
23.308	35.782	E	
25.001	36.956	E	
26.803	38.802	E	
30.868	39.811	E	
35.55	40.819	E	
30.845	40.817	E	
38.122	42.329	E	
39.474	43.168	E	
56.195	45.522	E	
45.398	46.021	E	
50.435	47.7	E	
60.253	47.2	E	
69.48	46.532	E	
74.374	50.39	E	
85.928	47.206	E	
92.297	46.537	E	
99.049	47.041	E	
136.4	46.375	E	
146.66	44.364	E	
194.92	43.699	E	
188.5	41.015	E	
217.54	39.341	E	
250.92	38.337	E	
251.17	36.996	E	
300.18	35.992	E	
242.88	34.48	E	
289.97	34.818	E	
429.35	32.142	E	
359.35	32.81	E	
445.88	29.124	E	
514.1	28.624	E	
552.91	26.277	E	
615.66	24.938	E	
0.60637	7.888	F	Ro17
0.76117	8.7468	F	
0.83832	8.7457	F	
0.97565	9.6834	F	
1.01869	9.4479	F	
1.26495	10.854	F	
1.36422	11.401	F	
1.51967	11.556	F	
1.66513	12.024	F	
1.66539	12.494	F	
1.75973	12.728	F	
1.87635	13.119	F	
2.01683	13.196	F	
2.01725	13.665	F	
2.27045	14.446	F	
2.53781	14.131	F	
2.5154	14.914	F	
3.06793	15.223	F	
3.29876	15.064	F	
3.51244	16.472	F	
3.513	17.334	F	
3.75933	16.471	F	
4.04332	16.469	F	
4.04412	17.252	F	
4.27993	18.425	F	
4.52094	17.953	F	
5.05688	18.812	F	
5.02544	19.595	F	
6.0052	20.451	F	
6.00593	21.155	F	
7.03576	22.716	F	
7.03655	23.421	F	
7.58039	22.87	F	
8.02362	23.964	F	
8.02504	25.06	F	
8.56382	25.058	F	
8.56323	24.666	F	
9.11949	24.821	F	
10.0571	26.461	F	
10.0578	26.931	F	
