200	39	A	Kn80
400	29	A	--
600	25.6	A	--
800	22.7	A	--
1000	21.1	A	--
18.818	27.736	B	Kt83
27.759	30.244	B	--
46.499	32.596	B	--
66.83	35.834	B	--
85.692	37.665	B	--
106.758	39.385	B	--
125.865	39.028	B	--
147.788	40.37	B	--
168.977	41.11	B	--
189.308	37.403	B	--
238.422	34.735	B	--
289.496	33.795	B	--
335.303	31.506	B	--
19.722	28.211	C	Kt83
30.06	30.348	C	
48.347	32.389	C	
68.153	35.887	C	
89.643	37.781	C	
107.503	38.996	C	
128.266	38.267	C	
150.2	40.016	C	
167.392	41.571	C	
192.095	36.421	C	
213.349	39.239	C	
239.471	35.012	C	
287.527	32.583	C	
333.134	31.32	C	
