632	9.18275862068966	A	Ki83
774	8.31034482758621	A	--
992	7.76551724137931	A	--
1315.5	6.0867345	B	Li14b
874.14	7.7912505	B	--
694.13	8.9429505	B	--
343.935	13.9643625	B	--
260.155	15.2197155	B	--
215.105	16.6478235	B	--
455	11.64	B	--
592.5	9.885	B	--
52.58	13.8	C	Bro16
53	13.05	C	
59.7	14.2	C	
60	13.41	C	
61.12	15.23	C	
61.58	14.19	C	
69.5	14.98	C	
74.26	17.23	C	
74.92	18	C	
75.69	17.43	C	
78.51	18.25	C	
79.14	18.24	C	
79.83	17.9	C	
83.18	17.9	C	
83.98	18.1	C	
84.3	17.96	C	
84.76	17.33	C	
88.16	16.8	C	
88.21	18.3	C	
88.4	17.9	C	
89.2	18.18	C	
89.307	18.35	C	
92.16	18.73	C	
92.53	18.61	C	
94.5	18.15	C	
94.52	17.58	C	
99.3	18.83	C	
103.7	18.66	C	
104	18.53	C	
107.3	17.58	C	
107.3	17.64	C	
130.17	18.29	C	
131.53	17.9	C	
132.47	17.73	C	
148	17.46	C	
149.1	17	C	
149.2	16.1	C	
149.3	15.8	C	
168.7	15.97	C	
