3000	4.82642	A		Bon80
294.37	15.8992	B	4-10 %	Fa16
394.95	14.392	B		
495.42	13.054	B		
595.89	11.608	B		
789.92	10.8727	B		
890.61	10.101	B		
991.03	9.71552	B		
1493.23	7.47348	B		
1994.69	5.84619	B		
1.00149	1.57598	C	7-15 %	Ro17
0.78617	1.2292	C		
0.50074	0.95722	C		
0.36053	0.81479	C		
4.75706	6.12803	C		
3.45513	4.95645	C		
9.49995	8.77404	C		
6.99997	7.56278	C		
4.49998	6.51107	C		
3.49998	5.51795	C		
1.99999	3.42011	C		
1.49999	2.74933	C		
8.99996	8.96398	C		
6.49997	7.59803	C		
8.49996	8.52888	C		
5.99997	7.16138	C		
7.99996	8.30298	C		
5.49997	6.87809	C		
7.49996	8.14425	C		
5.49997	6.97581	C		
6.99997	7.51086	C		
4.99998	6.33471	C		
6.49997	7.18831	C		
4.69998	6.10126	C		
5.99997	6.35426	C		
4.29998	5.14986	C		
4.99998	6.14566	C		
3.39998	4.77585	C		
2.49999	3.70744	C		
1.59999	2.62134	C		
1.66699	2.6835	C		
1.24999	2.09805	C		
1.99999	3.19185	C		
1.49999	2.56512	C		
1.32999	2.29171	C		
1.00	1.79239	C		
2.99999	4.67321	C		
2.19999	3.72881	C		
3.49998	5.0866	C		
2.49999	4.02614	C		
2.32999	3.64913	C		
1.59999	2.72795	C		
2.66699	4.13577	C		
1.99999	3.34833	C		
4.49998	6.41643	C		
3.49998	5.43774	C		
2.99999	4.59356	C		
2.19999	3.66526	C		
5.49997	6.4221	C		
3.99998	5.21897	C		
1.00149	1.65307	C		
0.75252	1.30057	C		
1.00149	1.67678	C		
0.73335	1.27966	C		
1.00149	1.54255	C		
0.75731	1.2187	C		
0.50074	0.95745	C		
0.34511	0.81683	C		
0.50074	0.93985	C		
0.34511	0.80181	C		
0.50074	0.91239	C		
0.34511	0.77838	C		
1.62741	2.53788	C		
1.14316	1.95814	C		
3.25483	4.63637	C		
2.32946	3.78337	C		
1.08511	1.50945	C		
0.74773	1.08983	C		
1.50223	2.05457	C		
1.06407	1.58549	C		
1.50223	2.18413	C		
1.06407	1.68547	C		
0.75111	1.07403	C		
0.50807	0.90159	C		
0.50074	0.92642	C		
0.33648	0.77962	C		
1.25186	1.95747	C		
0.9059	1.51172	C		
0.62593	0.94259	C		
0.45726	0.8793	C		
0.41712	0.76427	C		
0.29334	0.65467	C		
4.25631	5.4057	C		
2.78002	4.18744	C		
1.12667	1.79047	C		
0.84119	1.41474	C		
0.75111	1.08334	C		
0.53923	0.94121	C		
2.25334	3.4192	C		
1.7526	2.8327	C		
1.7526	2.66519	C		
1.30193	2.09407	C		
2.75409	4.00514	C		
2.05305	3.23814	C		
3.25483	4.55878	C		
2.35349	3.63123	C		
3.75557	5.10351	C		
2.75409	4.13093	C		
4.75706	6.07654	C		
3.45513	4.93134	C		
4.50668	6.26739	C		
3.5052	5.32062	C		
3.5052	4.99094	C		
2.70401	4.16363	C		
2.50371	3.91504	C		
1.90282	3.2018	C		
1.00149	1.73877	C		
0.75111	1.32462	C		
0.75111	1.41218	C		
0.60089	1.20688	C		
