21.8954	36.4381	A
23.9297	38.0008	A
26.1531	39.5225	A
28.583	40.9803	A
31.2387	42.3499	A
34.1411	43.6062	A
37.3132	44.7243	A
40.7801	45.6808	A
44.569	46.4547	A
48.71	47.0289	A
53.2357	47.3911	A
58.1819	47.5341	A
63.5877	47.4568	A
69.4958	47.1642	A
75.9527	46.6663	A
83.0096	45.9783	A
90.7222	45.119	A
99.1513	44.1101	A
108.364	42.9746	A
118.432	41.7362	A
129.436	40.4182	A
141.462	39.0425	A
154.605	37.6293	A
168.97	36.1968	A
184.669	34.7607	A
201.827	33.3344	A
220.579	31.929	A
241.073	30.5534	A
263.472	29.2146	A
287.951	27.9179	A
314.705	26.6669	A
343.945	25.4642	A
375.901	24.3113	A
410.827	23.2086	A
448.998	22.1561	A
490.715	21.153	A
536.308	20.1983	A
586.137	19.2905	A
640.596	18.4281	A
700.115	17.6092	A
