100.0	21.6499	B	Pr14
80.0	21.218	B	
60.0	20.0889	B	
20.0	13.24	B	
40.0	17.29	B	
10.0	9.1499	B	
5.00	6.700	B	
6.25	7.397	B	
7.50	8.033	B	
25.0	14.48	B	
30.0	15.49	B	
12.5	10.60	B	
15.0	11.515	B	
50.0	18.732	B	
45.0	17.951	B	
35.0	16.53	B	
30.0	15.670	B	
25.0	14.65	B	
60.0	19.64	B	
70.0	20.29	B	
80.0	21.218	B	
122.3	21.47	A	BF09
142.1	21.2	A	
186.8	19.64	A	
196.8	19.79	A	
239.3	19.16	A	
231.5	17.12	A	
245.5	16.39	A	
270.7	15.52	A	
279.7	15.98	A	
296.6	16.43	A	
322.7	14.33	A	
342.3	15.34	A	
372.4	13.9	A	
395.0	14.1	A	
473.9	12.04	A	
496.0	12.04	A	
572.4	11.36	A	
595.3	11.46	A	
673.6	10.32	A	
696.1	11.24	A	
782.5	9.596	A	
879.9	9.331	A	
0.80119	2.21049	C	Ro17
0.95141	2.36553	C	
1.00149	2.70099	C	
1.02652	2.35739	C	
1.15171	2.62702	C	
1.25186	3.22291	C	
1.33548	3.14021	C	
1.50223	3.43558	C	
1.60238	3.41557	C	
2.00297	4.14345	C	
2.00297	3.90	C	
2.50371	4.313	C	
3.00446	4.68	C	
3.5052	5.09	C	
4.00395	5.62	C	
4.00594	5.55	C	
4.50668	5.852	C	
5.00494	6.21	C	
5.00743	6.38	C	
6.00593	6.74	C	
7.00692	7.32	C	
8.00791	7.98	C	
9.00889	8.20	C	
10.0099	8.82	C	
