0.0100	1.04	A	Hv71	5%
0.0138	1.24	A		
0.0175	1.42	A		
0.0212	1.58	A		
0.0250	1.73	A		
2.47	7.70	B	Bi89a	
2.69	7.50	B		
5.50	5.30	B		
5.65	5.20	B		
5.70	5.00	B		
5.80	5.10	B		
7.87	4.20	B		
8.00	4.10	B		
8.00	4.20	B		
8.12	4.10	B		
8.15	4.10	B		
8.25	4.10	B		
8.25	4.00	B		
12.5	3.00	B		
12.7	3.00	B		
12.7	2.85	B		
12.7	3.00	B		
12.8	3.00	B		
12.9	3.00	B		
12.9	3.00	B		
