#   nzt =   1
#    zt = 0.5900E+02
#    wt = 0.1000E+01
#    zp = 0.1000E+01
#    rs =  0.38179400E+01
#    Te =  0.50000000E+00
#   rho =  0.67730000E+01
#  zbar =  0.26009438E+01
#   mep =  100
# mloss =  24
#   E/AMU (MeV)            dEdX           range
 0.10000000E-02  0.87945625E+01  0.53238034E-01
 0.11233240E-02  0.93041033E+01  0.56428405E-01
 0.12618569E-02  0.98428980E+01  0.59815819E-01
 0.14174742E-02  0.10406662E+02  0.63413795E-01
 0.15922828E-02  0.11002501E+02  0.67236536E-01
 0.17886495E-02  0.11624177E+02  0.71299645E-01
 0.20092330E-02  0.12280709E+02  0.75619742E-01
 0.22570197E-02  0.12964013E+02  0.80215046E-01
 0.25353645E-02  0.13684933E+02  0.85105010E-01
 0.28480359E-02  0.14433418E+02  0.90310967E-01
 0.31992671E-02  0.15222268E+02  0.95855724E-01
 0.35938137E-02  0.16038726E+02  0.10176443E+00
 0.40370173E-02  0.16898137E+02  0.10806399E+00
 0.45348785E-02  0.17782745E+02  0.11478458E+00
 0.50941380E-02  0.18712149E+02  0.12195860E+00
 0.57223677E-02  0.19663641E+02  0.12962236E+00
 0.64280731E-02  0.20660988E+02  0.13781498E+00
 0.72208090E-02  0.21672308E+02  0.14658125E+00
 0.81113083E-02  0.22728309E+02  0.15596991E+00
 0.91116276E-02  0.23791856E+02  0.16603590E+00
 0.10235310E-01  0.24898075E+02  0.17683889E+00
 0.11497570E-01  0.25990410E+02  0.18844983E+00
 0.12915497E-01  0.27117593E+02  0.20094762E+00
 0.14508288E-01  0.28237027E+02  0.21441704E+00
 0.16297508E-01  0.29391320E+02  0.22895461E+00
 0.18307383E-01  0.30723849E+02  0.24461045E+00
 0.20565123E-01  0.32165477E+02  0.26141038E+00
 0.23101297E-01  0.33327771E+02  0.27952905E+00
 0.25950242E-01  0.34419124E+02  0.29921101E+00
 0.29150531E-01  0.35460617E+02  0.32064835E+00
 0.32745492E-01  0.36527746E+02  0.34401283E+00
 0.36783798E-01  0.37179496E+02  0.36964593E+00
 0.41320124E-01  0.37692260E+02  0.39800018E+00
 0.46415888E-01  0.38036150E+02  0.42949751E+00
 0.52140083E-01  0.38367399E+02  0.46456496E+00
 0.58570208E-01  0.38530066E+02  0.50370634E+00
 0.65793322E-01  0.38653866E+02  0.54751394E+00
 0.73907220E-01  0.38678941E+02  0.59663452E+00
 0.83021757E-01  0.38711811E+02  0.65177253E+00
 0.93260335E-01  0.38692481E+02  0.71370133E+00
 0.10476158E+00  0.38675673E+02  0.78329037E+00
 0.11768120E+00  0.38516861E+02  0.86163963E+00
 0.13219411E+00  0.38292841E+02  0.95010298E+00
 0.14849683E+00  0.38050536E+02  0.10500899E+01
 0.16681005E+00  0.37806340E+02  0.11631029E+01
 0.18738174E+00  0.37383587E+02  0.12911692E+01
 0.21049041E+00  0.36806681E+02  0.14369799E+01
 0.23644894E+00  0.36088330E+02  0.16036960E+01
 0.26560878E+00  0.35243821E+02  0.17950731E+01
 0.29836472E+00  0.34226637E+02  0.20158172E+01
 0.33516027E+00  0.33036458E+02  0.22719788E+01
 0.37649358E+00  0.31764042E+02  0.25707142E+01
 0.42292429E+00  0.30422483E+02  0.29204079E+01
 0.47508102E+00  0.28993305E+02  0.33315715E+01
 0.53366992E+00  0.27482936E+02  0.38176037E+01
 0.59948425E+00  0.25971173E+02  0.43945402E+01
 0.67341507E+00  0.24471171E+02  0.50814144E+01
 0.75646333E+00  0.23010090E+02  0.59011505E+01
 0.84975344E+00  0.21573696E+02  0.68820807E+01
 0.95454846E+00  0.20242675E+02  0.80570231E+01
 0.10722672E+01  0.19010569E+02  0.94628498E+01
 0.12045035E+01  0.17831168E+02  0.11145104E+02
 0.13530478E+01  0.16656437E+02  0.13164503E+02
 0.15199111E+01  0.15581673E+02  0.15591456E+02
 0.17073526E+01  0.14587748E+02  0.18504209E+02
 0.19179103E+01  0.13641887E+02  0.21999984E+02
 0.21544347E+01  0.12681267E+02  0.26212834E+02
 0.24201283E+01  0.11787704E+02  0.31304049E+02
 0.27185882E+01  0.10927685E+02  0.37465787E+02
 0.30538555E+01  0.10135688E+02  0.44929928E+02
 0.34304693E+01  0.93839819E+01  0.53978794E+02
 0.38535286E+01  0.86931533E+01  0.64954085E+02
 0.43287613E+01  0.80413620E+01  0.78273954E+02
