0.0248	2.94686	A
0.03875	4.11959	A
0.0558	5.38253	A
0.07595	6.73568	A
0.0992	8.08883	A
0.12555	9.41191	A
0.155	10.7049	A
0.18755	12.178	A
0.2232	13.321	A
0.26195	14.253	A
0.3038	14.975	A
0.34875	15.576	A
0.3968	16.057	A
0.44795	16.508	A
0.5022	16.959	A
0.55955	17.4707	A
0.62	18.072	A
0.03442	4.57543	B
0.03916	4.91872	B
0.04322	5.1849	B
0.04815	5.51872	B
0.05397	5.89772	B
0.06097	6.31731	B
0.06815	6.7374	B
0.07611	7.179	B
0.08516	7.61114	B
0.09498	8.14662	B
0.1071	8.65186	B
0.12009	9.29026	B
0.13419	9.8538	B
0.15017	10.468	B
0.16792	11.1605	B
0.188	11.8077	B
0.21115	12.449	B
0.2361	13.157	B
0.26504	13.8096	B
0.29593	14.400	B
0.33189	15.0146	B
0.37184	15.5496	B
0.41588	15.8938	B
0.46596	16.477	B
0.52213	16.8198	B
0.58481	17.0456	B
0.65497	16.6278	B
0.73399	17.0606	B
0.82189	16.2315	B
0.86033	17.1067	B
0.14495	10.914	C
0.16422	11.6	C
0.17065	12.4	C
0.18509	12.571	C
0.20275	13.4857	C
0.21238	13.2	C
0.2188	14.2857	C
0.23165	14.6857	C
0.24289	14.6857	C
0.26215	15.2	C
0.2798	15.5429	C
0.29426	15.1429	C
0.3103	16.00	C
0.32798	16.00	C
0.34243	16.229	C
0.36009	16.3429	C
0.3713	16.00	C
0.38899	15.9429	C
0.4050	16.9714	C
0.4211	16.1714	C
0.44518	16.7429	C
0.45963	17.0286	C
0.47569	16.6286	C
0.50137	16.5714	C
0.0754	7.2065	D
0.08016	7.45339	D
0.0852	7.659	D
0.08787	7.8650	D
0.0906	7.9474	D
0.09199	8.0710	D
0.0948	8.35879	D
0.0993	8.44148	D
0.10237	8.7704	D
0.10883	8.9764	D
0.11394	9.223	D
0.11929	9.470	D
0.1211	9.7582	D
0.12485	10.0460	D
0.13272	10.334	D
0.14327	10.6636	D
0.14996	11.157	D
0.15698	11.5275	D
0.16184	11.7744	D
0.17205	12.062	D
0.18011	12.3917	D
0.19147	12.6798	D
0.20043	13.05	D
0.21307	13.3380	D
0.2265	13.7085	D
0.24448	14.120	D
0.25204	14.4079	D
0.27626	14.86	D
0.28482	15.0664	D
0.28478	15.23	D
0.2936	15.478	D
0.31222	15.3548	D
0.3219	15.5605	D
0.34758	15.5611	D
0.3475	15.8489	D
0.34745	16.013	D
0.34738	16.2599	D
0.34731	16.506	D
0.3472	16.877	D
0.34709	17.2877	D
0.34192	16.877	D
0.31674	16.5	D
0.33174	16.3008	D
0.35283	16.013	D
0.32179	15.97	D
0.31194	16.46	D
0.31205	16.0127	D
0.29799	16.0945	D
0.30268	15.766	D
0.31697	15.684	D
0.29358	15.5602	D
0.28037	15.5599	D
0.28041	15.3542	D
0.29363	15.355	D
0.26376	15.148	D
0.23696	14.778	D
0.23341	14.4488	D
0.22641	14.1607	D
0.21628	13.831	D
0.21632	13.626	D
0.20346	13.461	D
0.19734	13.2965	D
0.19435	13.173	D
0.18562	13.090	D
0.18564	12.926	D
0.18565	12.84	D
0.17197	12.597	D
0.17199	12.473	D
0.16938	12.4323	D
0.16179	12.1443	D
0.15694	11.856	D
0.15457	11.6917	D
0.14992	11.527	D
0.14542	11.239	D
0.13472	10.8687	D
0.13068	10.5398	D
0.12869	10.4986	D
0.1192	10.3335	D
0.11741	10.0869	D
0.11743	9.8403	D
0.10877	9.634	D
0.1055	9.5108	D
0.10232	9.30479	D
0.09773	9.1403	D
0.09626	8.9346	D
0.09337	8.72895	D
0.08518	8.35819	D
0.08012	8.07012	D
0.0777	7.9465	D
0.0765	7.74086	D
0.07089	7.576	D
