0.45	17.9	A
0.64	21.12	A
0.8	22.93	A
1.06	24.41	A
1.28	24.7	A
1.51	25.53	A
1.71	25.21	A
1.9	24.66	A
2.07	24.79	A
0.3503	17.0543	B
0.459	18.3235	B
0.5588	19.5223	B
0.5503	20.1599	B
0.7669	21.4948	B
0.7585	22.2739	B
0.96556	22.9013	B
0.95706	23.5389	B
1.07383	23.5334	B
1.18188	23.8823	B
1.16434	24.4495	B
1.3799	24.4393	B
1.38023	24.8641	B
1.47913	25.001	B
1.4787	24.4346	B
1.58648	24.4295	B
1.59589	24.9955	B
1.6763	24.4253	B
1.68496	24.0001	B
1.90913	23.494	B
2.10656	23.2723	B
0.1524	12.22	C
0.171	12.74	C
0.175	13.56	C
0.1912	13.22	C
0.3372	16.81	C
0.3618	17.02	C
0.3656	17.62	C
0.3864	19.52	C
0.4474	18.32	C
0.4742	18.33	C
0.5006	20.39	C
0.7984	22.41	C
0.831	21.97	C
0.8388	22.88	C
0.8624	21.45	C
1.2926	24.8	C
2.4	22.85	C
3.84	20.6	C
