0.0167	0.9190	A
0.0250	1.170	A
0.0333	1.380	A
0.0417	1.560	A
0.0500	1.720	A
0.0583	1.860	A
0.0667	1.970	A
0.0750	2.080	A
0.0833	2.180	A
0.0917	2.270	A
0.100	2.360	A
0.108	2.440	A
0.117	2.520	A
0.125	2.600	A
0.133	2.680	A
0.142	2.750	A
0.150	2.820	A
0.158	2.880	A
0.167	2.940	A
0.742	3.550	B
0.812	3.520	B
0.884	3.490	B
0.957	3.450	B
1.03	3.420	B
1.10	3.360	B
1.15	3.310	B
1.24	3.270	B
1.33	3.220	B
1.42	3.170	B
1.51	3.130	B
0.0168	0.8700	C
0.0251	1.100	C
1.32	3.240	D
1.40	3.180	D
1.50	3.110	D
1.59	3.020	D
1.68	2.970	D
1.77	2.920	D
1.85	2.850	D
0.170	3.010	E
0.250	3.460	E
0.338	3.600	E
0.423	3.670	E
0.506	3.670	E
0.583	3.640	E
0.666	3.620	E
0.726	3.510	E
0.380	3.884	F
0.0300	1.240	G
0.0333	1.340	G
0.0500	1.690	G
0.0667	1.980	G
0.0833	2.210	G
0.100	2.400	G
0.117	2.570	G
0.133	2.700	G
0.150	2.830	G
0.167	2.930	G
0.183	2.970	G
0.200	3.010	G
0.217	3.050	G
0.233	3.090	G
0.250	3.110	G
0.267	3.140	G
6.95	1.380	H
7.45	1.300	H
8.12	1.200	H
8.71	1.150	H
7.04	1.347	I
0.0250	1.150	J
1.03	3.010	K
2.01	2.570	K
3.00	2.210	K
4.01	1.920	K
5.00	1.660	K
6.00	1.460	K
7.02	1.300	K
8.00	1.160	K
8.98	1.070	K
10.0	0.9700	K
3.50	2.190	L
4.08	1.900	L
0.0708	2.140	M
1.00	3.400	N
0.0808	1.800	O
0.108	2.080	O
0.118	2.180	O
0.129	2.280	O
0.142	2.380	O
0.153	2.480	O
0.165	2.570	O
0.177	2.660	O
0.200	2.830	O
0.213	2.920	O
0.227	3.010	O
0.233	3.060	O
0.251	3.170	O
0.282	3.360	O
0.298	3.450	O
0.315	3.550	O
0.329	3.630	O
0.347	3.730	O
0.354	3.760	O
0.376	3.880	O
0.396	3.980	O
0.416	4.080	O
1.00	3.439	P
1.25	3.236	P
1.50	3.056	P
1.75	2.895	P
2.00	2.750	P
2.25	2.618	P
2.50	2.499	P
2.75	2.390	P
3.00	2.290	P
3.25	2.198	P
3.50	2.114	P
3.75	2.035	P
4.00	1.962	P
4.25	1.894	P
4.50	1.831	P
4.75	1.772	P
5.00	1.717	P
5.25	1.664	P
5.50	1.615	P
5.75	1.569	P
6.00	1.525	P
6.25	1.484	P
6.50	1.445	P
