0.0308	2.469	A	Sun07	
0.0615	3.729	A		
0.0923	4.408	A		
0.1231	4.814	A		
0.1923	5.452	A		
0.2308	6.091	A		
0.036	3.619	B	BA15	Helsinki
0.045	3.984	B		
0.058	4.367	B		
0.073	4.759	B		
0.094	5.151	B		
0.119	5.522	B		
0.152	5.858	B		
0.193	6.138	B		
0.246	6.338	B		
0.314	6.447	B		
0.4	6.453	B		
0.509	6.353	B		
0.649	6.159	B		
0.826	5.879	B		
0.017	2.752	C	BA15	Jyvasky
0.037	3.754	C		
0.088	5.275	C		
0.133	6.05	C		
0.202	6.624	C		
0.272	6.68	C		
0.339	6.857	C		
0.41	6.598	C		
0.476	6.109	C		
0.545	6.209	C		
0.611	6.312	C		
0.68	6.061	C		
0.156	6.45	D	BA15	iTLabs
0.168	6.527	D		
0.183	6.359	D		
0.198	6.71	D		
0.218	6.695	D		
0.374	5.854	E	Mik15	Miksova NIMB 354 (2015) 205-209
0.4	5.8584	E		
0.427	5.8363	E		
0.453	5.8319	E		
0.48	5.7876	E		
0.507	5.8097	E		
0.533	5.7965	E		
0.56	5.823	E		
0.586	5.8451	E		
0.593	5.7965	E		
0.6	5.8274	E		
0.607	5.7788	E		
0.614	5.8186	E		
0.164	5.4423	F	Gue16	Guesmia NIMB 371 (2016) 69-75
0.2036	5.641	F		
0.24195	5.6987	F		
0.27936	5.6923	F		
0.31534	5.6538	F		
0.3518	5.5897	F		
0.3873	5.5449	F		
0.4356	5.4423	F		
0.491	5.3397	F		
0.5260	5.2628	F		
