0.28723	16.97169	A	--	--
0.29425	17.11141	A	--	--
0.30154	17.24418	A	--	--
0.31092	17.00405	A	--	--
0.317 	17.49027	A	--	--
0.3252	17.59958	A	--	--
0.34264	17.78832	A	--	--
0.34483	17.34054	A	--	--
0.35422	17.39264	A	--	--
0.37168	17.96715	A	--	--
0.39613	17.40854	A	--	--
0.40481	17.97239	A	--	--
0.4169	17.92466	A	--	--
0.43299	17.14889	A	--	--
0.44288	17.73037	A	--	--
0.4465	16.99292	A	--	--
0.44683	17.06002	A	--	--
