#   nzt =   1
#    zt = 0.6000E+01
#    wt = 0.1000E+01
#    zp = 0.1000E+01
#    rs =  0.24250100E+01
#    Te =  0.25000000E-01
#   rho =  0.22530000E+01
#  zbar =  0.28122041E+01
#   mep =  100
# mloss =   0
#   E/AMU (MeV)            dEdX           range
 0.10000000E-02  0.16336490E+01  0.24411889E-01
 0.11233240E-02  0.17323854E+01  0.25873020E-01
 0.12618569E-02  0.18370899E+01  0.27420814E-01
 0.14174742E-02  0.19483685E+01  0.29060290E-01
 0.15922828E-02  0.20664536E+01  0.30796741E-01
 0.17886495E-02  0.21919649E+01  0.32635763E-01
 0.20092330E-02  0.23252907E+01  0.34583210E-01
 0.22570197E-02  0.24669892E+01  0.36645288E-01
 0.25353645E-02  0.26177410E+01  0.38828442E-01
 0.28480359E-02  0.27778996E+01  0.41139533E-01
 0.31992671E-02  0.29486734E+01  0.43585607E-01
 0.35938137E-02  0.31299517E+01  0.46174228E-01
 0.40370173E-02  0.33238722E+01  0.48913040E-01
 0.45348785E-02  0.35298184E+01  0.51810129E-01
 0.50941380E-02  0.37502942E+01  0.54873900E-01
 0.57223677E-02  0.39850272E+01  0.58112987E-01
 0.64280731E-02  0.42364252E+01  0.61536424E-01
 0.72208090E-02  0.45050991E+01  0.65153267E-01
 0.81113083E-02  0.47927902E+01  0.68973107E-01
 0.91116276E-02  0.51020005E+01  0.73005174E-01
 0.10235310E-01  0.54326930E+01  0.77259482E-01
 0.11497570E-01  0.57911039E+01  0.81745017E-01
 0.12915497E-01  0.61733188E+01  0.86472005E-01
 0.14508288E-01  0.65926559E+01  0.91448597E-01
 0.16297508E-01  0.70407679E+01  0.96683308E-01
 0.18307383E-01  0.75335264E+01  0.10218416E+00
 0.20565123E-01  0.80649924E+01  0.10795772E+00
 0.23101297E-01  0.86495597E+01  0.11401056E+00
 0.25950242E-01  0.92881060E+01  0.12034549E+00
 0.29150531E-01  0.99607844E+01  0.12697592E+00
 0.32745492E-01  0.10660714E+02  0.13392788E+00
 0.36783798E-01  0.11385665E+02  0.14123000E+00
 0.41320124E-01  0.12052753E+02  0.14894592E+00
 0.46415888E-01  0.12761477E+02  0.15713055E+00
 0.52140083E-01  0.13330543E+02  0.16587445E+00
 0.58570208E-01  0.13928584E+02  0.17527496E+00
 0.65793322E-01  0.14357713E+02  0.18545069E+00
 0.73907220E-01  0.14753834E+02  0.19655684E+00
 0.83021757E-01  0.14979965E+02  0.20877041E+00
 0.93260335E-01  0.15090507E+02  0.22233835E+00
 0.10476158E+00  0.15063000E+02  0.23753450E+00
 0.11768120E+00  0.14829407E+02  0.25476228E+00
 0.13219411E+00  0.14536870E+02  0.27445438E+00
 0.14849683E+00  0.13984960E+02  0.29725041E+00
 0.16681005E+00  0.13466384E+02  0.32385264E+00
 0.18738174E+00  0.12790154E+02  0.35511499E+00
 0.21049041E+00  0.12158204E+02  0.39207199E+00
 0.23644894E+00  0.11457708E+02  0.43594294E+00
 0.26560878E+00  0.10781250E+02  0.48828355E+00
 0.29836472E+00  0.10106781E+02  0.55088938E+00
 0.33516027E+00  0.94533712E+01  0.62600258E+00
 0.37649358E+00  0.88299194E+01  0.71627223E+00
