1348.56	124.48	w	--
1393.1	123.24	w	--
1438.08	124.3	w	--
1444.85	123.64	w	--
1483.27	126.43	w	--
1533.72	120.09	w	--
1542.63	121.65	w	--
1586.99	128.47	w	--
1630.31	120.9	w	--
1638.66	119.5	w	--
1726.12	117.59	w	--
1736.44	117.51	w	--
1825.47	114.78	w	--
3.56	11.8	y	MT96
4.00	12.45	y	--
5.00	14.27	y	--
6.00	15.77	y	--
7.00	17.08	y	--
8.00	18.38	y	--
9.00	19.74	y	--
10.0	21	y	--
15.0	26.42	y	--
20.0	31.21	y	--
30.0	39.77	y	--
40.0	46.78	y	--
50.0	52.68	y	--
60.0	58.35	y	--
70.0	63.14	y	--
80.0	67.34	y	--
90.0	71.31	y	--
100.0	74.84	y	--
120.0	80.95	y	--
140.0	86.36	y	--
160.0	90.86	y	--
180.0	94.73	y	--
200.0	98.26	y	--
204.2	99.03	y	--
1026.4	129.8	H
1129.1	127.92	H
1225.2	127.856	H
1293.9	127.81	H
1404	124.12	H
1523.5	120.43	H
1745.8	116.7	H
1973.1	105.72	H
2170.5	102.02	H
2355.3	100.1	H
2698.9	96.41	H
3009.5	92.70	H
3355.7	85.36	H
3691.4	83.47	H
4405.7	70.64	H
4406.3	77.896	H
5048.8	70.5	H
5864.6	64.9795	H
5944.7	61.34	H
6451.4	64.90	H
7096.4	59.39	H
8356.1	53.82	H
9445.6	50.1	H
11428.5	39.07	H
12918.7	35.3	H
13458.5	38.94	H
14604.4	37.065	H
23525.0	29.44	H

