437.2	92.1	A	
582.6	95.2	A	
723.1	95.7	A	
873.0	96.9	A	
1018.6	91.5	A	
1168.3	92.1	A	
1314.4	87.1	A	
1459.7	83.9	A	
1609.6	79.4	A	
1754.3	78.3	A	
1901.4	74.0	A	
2001.1	75.3	A	
500.0	78.23	B	
750.0	81.89	B	
1000	79.5	B	
1250	74.33	B	
1500	68.37	B	
1750	63.36	B	
28800	12.4	C	
2400	61.4	D	
2800	58.8	D	
3000	54.2	D	
3200	52.1	D	
3400	50.3	D	
3600	48.6	D	
3800	46.9	D	
4000	45.5	D	
4200	44.2	D	
4400	43.0	D	
4600	42.0	D	
4800	41.0	D	
5000	40.2	D	
5200	39.3	D	
5400	38.6	D	
5600	37.7	D	
5800	37.0	D	
6000	36.2	D	
6200	35.5	D	
6400	34.9	D	
6600	34.3	D	
6800	33.6	D	
7000	33.1	D	
7200	32.5	D	
7400	32.0	D	
5280	37.76	E	
5680	36.33	E	
6730	31.96	E	
7730	29.26	E	
8750	27.27	E	
9750	25.12	E	
10800	23.45	E	
11800	22.34	E	
12790	21.15	E	
4784	40.72	F	
5155	40.32	F	
5486	38.65	F	
5805	37.46	F	
6003	36.5	F	
7687	31.18	F	
28283.3	12.198	G	
1000	85.041	H	
1250	80.169	H	
1500	75.066	H	
1750	70.177	H	
2000	65.742	H	
2250	61.879	H	
2500	58.501	H	
2750	55.52	H	
3000	52.858	H	
3250	50.552	H	
3500	48.43	H	
3750	46.586	H	
4000	44.965	H	
4250	43.383	H	
4500	41.912	H	
4750	40.609	H	
5000	39.401	H	
5500	37.247	H	
6000	35.283	H	
6500	33.559	H	
7000	32.032	H	
7500	30.657	H	
8000	29.425	H	
8500	28.289	H	
9000	27.247	H	
9500	26.302	H	
10000	25.459	H	
10500	24.632	H	
11000	23.869	H	
11500	23.154	H	
12000	22.497	H	
12500	21.88	H	
13000	21.307	H	
13500	20.753	H	
14000	20.241	H	
14500	19.754	H	
15000	19.29	H	
15500	18.858	H	
16000	18.445	H	
16500	18.044	H	
17000	17.671	H	
17500	17.309	H	
18000	16.966	H	
18500	16.635	H	
19000	16.327	H	
19500	16.028	H	
20000	15.733	H	
20500	15.472	H	
52020	7.772	I	
8.37	26.4	J	
9.79	28.27	J	
11.09	30.8	J	
12.17	31.67	J	
14.15	32.55	J	
200.0	74.29	K	
250.0	78.27	K	
300.0	81.13	K	
350.0	84.31	K	
400.0	85.91	K	
450.0	87.5	K	
500.0	89.09	K	
550.0	89.88	K	
600.0	89.88	K	
650.0	89.88	K	
700.0	89.88	K	
750.0	89.09	K	
800.0	89.09	K	
850.0	88.29	K	
900.0	87.5	K	
950.0	86.7	K	
1000	85.11	K	
1050	84.31	K	
1100	83.52	K	
1150	81.93	K	
1200	81.13	K	
1250	79.54	K	
1300	79.06	K	
1350	78.27	K	
1400	76.76	K	
1450	76.12	K	
1500	75.25	K	
1550	74.37	K	
1600	73.58	K	
1650	72.86	K	
1700	71.99	K	
1750	71.27	K	
1800	70.47	K	
1850	69.6	K	
1900	68.72	K	
1950	67.77	K	
2000	66.66	K	
241.0	85.9	L	
300.0	81.3	L	
352.0	87.4	L	
391.0	95.4	L	
403.0	89.6	L	
433.0	96.5	L	
466.0	91.2	L	
545.0	98.1	L	
621.0	96.3	L	
691.0	104.7	L	
1130	92.8	L	
1320	83.0	L	
1520	77.8	L	
1525	79.6	L	
1701	84.2	L	
1710	77.1	L	
1904	79.4	L	
1500	78.87	M	Diw15
1750	73.62	M	
2000	69.01	M	
2250	64.96	M	
2500	61.38	M	
2750	58.12	M	
3000	55.26	M	
3250	52.63	M	
3500	50.25	M	
3750	48.02	M	
4000	46.03	M	
4250	44.205	M	
4500	42.456	M	
4750	40.946	M	
5000	39.435	M	
