0.10032	1.32155	A	He4
0.14188	4.10986	A	
0.17377	5.93882	A	
0.20065	6.87206	A	
0.22433	8.03861	A	
0.24574	9.12033	A	
0.26543	9.4946	A	
0.28376	10.6458	A	
0.30097	11.226	A	
0.31725	12.338	A	
0.31725	12.432	B	He4
0.28376	10.3929	B	
0.24574	8.5656	B	
0.22433	7.55405	B	
0.20065	6.4446	B	
0.17377	4.33991	B	
0.15863	2.80625	B	
0.14188	2.431	B	
0.12287	1.77838	B	
0.1099	1.1584	B	
0.10032	0.45683	B	
0.08973	0.11421	B	
0.36547	14.227	C	He3
0.32689	11.796	C	
0.2831	9.59348	C	
0.25843	8.40245	C	
0.23115	6.90143	C	
0.20018	5.53093	C	
0.18274	4.56832	C	
0.16345	3.60571	C	
0.14155	2.67573	C	
0.1266	1.2726	C	
0.11557	0.00	C	
0.10337	0.00	C	
