266	95.5	A	La76
448	109.7	A	
638	119.7	A	
935	122.7	A	
1453	117.7	A	
1913	109.5	A	
2335	103.1	A	
303	105.9	B	Ob82
349	108.4	B	
378	111	B	
394	110	B	
429	112.3	B	
479	115.1	B	
482	115.8	B	
571	120	B	
577	119.1	B	
662	122.9	B	
676	122.1	B	
753	124.7	B	
777	123.8	B	
845	123.9	B	
877	124.9	B	
938	123.1	B	
977	123.4	B	
1079	122	B	
1120	121.9	B	
1214	120	B	
1279	120.1	B	
1306	120	B	
1379	117.8	B	
1398	118	B	
1479	117.7	B	
1490	116.4	B	
1579	115.4	B	
1581	116.1	B	
1675	114	B	
1679	113.7	B	
1695	113.8	B	
1778	113.3	B	
1779	112.4	B	
1818	112.5	B	
1860	110.5	B	
1879	109.6	B	
1901	110.9	B	
1952	108.1	B	
1980	107.8	B	
2045	106.5	B	
2080	106.3	B	
2180	103.9	B	
2229	104	B	
2281	102.3	B	
2322	102.4	B	
2381	101.3	B	
2414	100.4	B	
2485	99.9	B	
2507	99.4	B	
2581	98.3	B	
2598	98	B	
2682	96.4	B	
2691	96.5	B	
2782	94.5	B	
2783	94.9	B	
2875	93.8	B	
2882	94.1	B	
2982	92.5	B	
3083	91.1	B	
3183	90.1	B	
600	133	C	Kn80
800	141	C	
1000	127	C	
1300	122	C	
1600	120	C	
2000	106	C	
