300	98	A	Li73b
400	108.8	A	--
500	116.4	A	--
600	121.5	A	--
700	124.8	A	--
800	126.7	A	--
900	127.6	A	--
1000	127.8	A	--
1100	127.4	A	--
1200	126.6	A	--
1300	125.4	A	--
1400	124.1	A	--
1500	122.6	A	--
1600	121.1	A	--
1700	119.4	A	--
1800	117.7	A	--
1900	116.1	A	--
2000	114.4	A	--
40.021	33	B	Me80
60.031	39.5	B	--
80.041	44	B	--
100.051	49	B	--
120.062	54	B	--
140.072	58	B	--
160.082	62	B	--
180.092	66	B	--
200.103	69	B	--
220.113	72	B	--
240.123	75	B	--
260.133	78	B	--
280.144	80	B	--
300	96.49	C	Fn79
400	104.99	C	--
500	111.2	C	--
600	116.11	C	--
700	119.39	C	--
800	121.675	C	--
900	122.98	C	--
1000	123.64	C	--
1100	123.31	C	--
1200	122.98	C	--
1300	122.00	C	--
1400	121.02	C	--
1500	119.71	C	--
1600	118.08	C	--
1700	116.44	C	--
1800	114.48	C	--
1900	112.52	C	--
2000	110.55	C	--
4784	78.8271	D	Sa84
5155	76.8646	D	--
5486	74.575	D	--
5805	72.2854	D	--
6003	72.2854	D	--
7687	67.7063	D	--
300	95.3	E	Bo72
399	104.9	E	--
500	110.5	E	--
583	114.9	E	--
667	117.5	E	--
733	119	E	--
857	120.5	E	--
952	121.6	E	--
1030	121.2	E	--
1117	120.5	E	--
1242	119.5	E	--
1301	118.9	E	--
1388	117.3	E	--
1476	115.4	E	--
1574	113	E	--
1632	112.4	E	--
1769	109.3	E	--
27632	30.3533	F	Ta83
300	100.2	G	Li74
400	109.7	G	--
500	116	G	--
600	119.9	G	--
700	122.3	G	--
800	123.5	G	--
900	124	G	--
1000	123.8	G	--
1100	123.2	G	--
1200	122.4	G	--
1300	121.3	G	--
1400	120.1	G	--
1500	118.8	G	--
1600	117.5	G	--
1700	116.1	G	--
1800	114.7	G	--
1900	113.3	G	--
2000	112	G	--
28800	30.3141	H	Is75a
465	110.3	I	Mt78
488	113.4	I	--
507	114.4	I	--
684	121	I	--
700	122.9	I	--
731	122.7	I	--
811	122.8	I	--
811	123	I	--
835	121.5	I	--
862	124.1	I	--
863	123	I	--
1315	122.1	I	--
1341	124.8	I	--
1364	121.4	I	--
1800	116.4	I	--
1827	116.8	I	--
1847	116.7	I	--
1848	114.8	I	--
2075	109	I	--
2098	110.9	I	--
2118	108.9	I	--
3585	95.53	J	De84
3654	94.88	J	--
3702	94.39	J	--
520.8	111.69	K	Sq82
593.2	115.25	K	--
704.2	118.13	K	--
782.3	120.48	K	--
874.7	122.31	K	--
974.88	123.23	K	--
1109.96	120.512	K	--
1155.87	121.944	K	--
1162.04	120.698	K	--
1209.0	119.54	K	--
1260.15	119.67	K	--
1361.4	118.22	K	--
1387.37	118.79	K	--
1389.41	117.84	K	--
1554.82	114.7	K	--
1558.2	116.62	K	--
1565.09	116.05	K	--
1583.5	114.89	K	--
1588.2	116.62	K	--
1762.3	111.18	K	--
1763.73	112.77	K	--
1769.03	111.71	K	--
1771.07	110.74	K	--
1955.6	107.23	K	--
1955.98	108.49	K	--
2045.54	107.12	K	--
2263.92	103.99	K	--
2341.99	103.32	K	--
2568.22	99.8333	K	--
2611.52	98.8802	K	--
2670.92	96.9833	K	--
2805.72	94.8883	K	--
2870.64	95.6339	K	--
2885.05	95.2564	K	--
2926.64	93.369	K	--
2978.79	93.7465	K	--
3973.68	84.5167	L	An81
4768.42	78.1645	L	--
5563.16	72.9962	L	--
6357.9	68.6407	L	--
7152.63	64.8153	L	--
7947.37	61.5451	L	--
8742.1	58.5813	L	--
9536.8	55.9209	L	--
10332	53.5737	L	--
11126	51.4007	L	--
11921	49.4452	L	--
12716	47.6797	L	--
13511	46.0438	L	--
14305	44.5655	L	--
15100	43.2094	L	--
15895	41.9063	L	--
987	127.235	M	Na69
1710	108.59	M	--
2300	103.031	M	--
2840	97.1438	M	--
3000	96.1625	M	--
3780	87.9854	M	--
3920	90.6021	M	--
4210	83.7333	M	--
4990	86.35	M	--
5270	82.425	M	--
350	90.6021	N	--
400	94.8542	N	--
500	103.031	N	--
600	110.881	N	--
700	117.75	N	--
800	124.29	N	--
900	130.833	N	--
950	134.104	N	--
2308.5	100.42	O	Cm66
3575.1	84.5258	O	--
4681.0	84.4003	O	--
5670.8	71.5223	O	--
6661.7	65.0355	O	--
7596.18	71.3937	O	--
8418.93	55.3565	O	--
777.3	125.65	P	Ha75
836.08	126.10	P	--
899.045	124.28	P	--
978.918	125.59	P	--
1260.41	126.206	P	--
1304.8	123.803	P	--
1385.88	121.121	P	--
1433.8	121.853	P	--
1758.8	116.209	P	--
1810.9	114.746	P	--
1887.9	111.142	P	--
45.848	30.9803	Q	Kt83b
51.964	33.5104	Q	--
60.463	36.5234	Q	--
80.271	43.2519	Q	--
100.231	49.0032	Q	--
120.533	54.4304	Q	--
139.942	57.7885	Q	--
159.967	62.0552	Q	--
181.43	65.8945	Q	--
199.313	69.1724	Q	--
221.358	72.2179	Q	--
240.004	75.536	Q	--
259.883	78.1359	Q	--
300.995	82.3646	Q	--
342.211	84.2034	Q	--
29.976	24.8242	R	Kr82
40.132	31.6544	R	--
43.425	35.5914	R	--
44.157	29.8617	R	--
47.637	36.9553	R	--
52.807	42.0204	R	--
54.167	39.8455	R	--
58.253	42.4989	R	--
61.322	46.5415	R	--
64.683	44.3844	R	--
65.67	45.6838	R	--
71.956	50.5078	R	--
73.982	48.4106	R	--
82.585	54.8685	R	--
84.066	51.7984	R	--
85.05	53.3487	R	--
90.203	59.9553	R	--
91.114	58.0632	R	--
93.465	56.7576	R	--
93.748	61.2057	R	--
95.673	58.2471	R	--
101.716	64.8974	R	--
104.64	62.0552	R	--
105.231	59.0489	R	--
110.801	68.0971	R	--
116.132	68.8614	R	--
117.552	71.1326	R	--
121.122	70.3039	R	--
128.467	69.9389	R	--
129.193	74.606	R	--
136.85	76.2156	R	--
139.937	78.6808	R	--
140.733	77.1463	R	--
143.523	76.4182	R	--
149.364	81.2382	R	--
159.022	82.9373	R	--
163.182	79.1022	R	--
163.357	83.2625	R	--
163.388	80.5381	R	--
168.126	84.5238	R	--
178.209	87.9833	R	--
186.353	85.9045	R	--
186.549	88.2725	R	--
189.542	89.1953	R	--
190.354	86.2986	R	--
197.426	90.4125	R	--
207.304	92.4003	R	--
157.313	70.7022	S	Al83
246.174	88.5382	S	--
342.687	100.527	S	--
421.343	111.435	S	--
512.755	117.34	S	--
610.969	121.67	S	--
701.956	126.90	S	--
881.378	127.07	S	--
1069.3	131.141	S	--
1344.8	126.72	S	--
1813.8	120.032	S	--
2180.3	110.677	S	--
3994.1	81.8785	T	Wr72
5011.7	73.0407	T	--
5988.2	66.2473	T	--
7017.1	61.522	T	--
8008.0	57.135	T	--
9003.6	53.3831	T	--
10008.0	50.6001	T	--
10966.6	48.3236	T	--
11971.6	46.0422	T	--
13001.8	43.1895	T	--
14003.2	41.9118	T	--
15051.5	40.7294	T	--
37.474	40.4918	U	Wi71
38.806	42.4491	U	--
39.713	41.9692	U	--
40.611	40.2454	U	--
56.942	50.2886	U	--
59.308	51.3393	U	--
62.015	51.5331	U	--
64.094	51.0153	U	--
76.57	54.0158	U	--
79.334	55.3823	U	--
82.016	56.8088	U	--
83.852	54.8079	U	--
51.097	34.9076	V	Th81
66.465	39.4964	V	--
77.582	42.6629	V	--
90.402	47.1886	V	--
115.334	55.3322	V	--
125.815	53.0959	V	--
300	79.4813	W	Po61
350	87.0042	W	--
400	93.2188	W	--
500	104.67	W	--
600	112.84	W	--
700	119.71	W	--
800	126.25	W	--
900	132.8	W	--
1000	132.8	W	--
1200	130.83	W	--
1400	129.2	W	--
1600	125.27	W	--
1800	123.31	W	--
2000	120.69	W	--
5.073	12.5028	X	Bl80
6.752	14.2997	X	--
8.399	16.3153	X	--
10.062	18.2858	X	--
11.653	20.1474	X	--
13.496	21.7058	X	--
15.227	23.1299	X	--
333.9	93.1073	Y	Eh68
334.2	90.5844	Y	--
490.1	120.63	Y	--
524.3	121.84	Y	--
850.8	145.49	Y	--
867.97	148.07	Y	--
1374.4	154.93	Y	--
1974.89	137.17	Y	--
1981.5	132.72	Y	--
2494.6	119.15	Y	--
2500.6	114.01	Y	--
2883.7	110.24	Y	--
2908.3	102.39	Y	--
3278.9	96.529	Y	--
50	66.54	Z	Pe81
60	70.85	Z	--
70	74.71	Z	--
80	78.23	Z	--
90	81.46	Z	--
100	84.47	Z	--
110	87.29	Z	--
120	89.94	Z	--
130	92.45	Z	--
140	94.84	Z	--
150	97.12	Z	--
265.4	93.2188	a	Sa81b
331.81	100.09	a	--
398.17	106.30	a	--
464.53	111.2	a	--
530.897	114.81	a	--
597.259	118.40	a	--
663.621	120.69	a	--
729.983	122.66	a	--
796.345	123.96	a	--
862.707	124.62	a	--
929.069	125.27	a	--
995.431	125.93	a	--
1061.8	125.9	a	--
1128.2	125.27	a	--
1194.5	124.6	a	--
1260.9	123.964	a	--
1327.2	123.31	a	--
1393.6	122.329	a	--
1459.97	121.02	a	--
1526.3	120.04	a	--
1592.69	118.73	a	--
1659.1	117.75	a	--
