         1     24.66	A	Sx90	5%
         2     30.51	A
         3     34.48	A
         4     35.94	A
         5     36.56	A
         6     36.56	A
         7     35.52	A
         8     33.43	A
         9     31.34	A
        10     29.25	A
        11     28.21	A
        12     27.16	A
        13     26.12	A
        14      25.7	A
        15     25.49	A
        16     25.07	A
        17     24.03	A
