0.551	1.878	A	Ro17
0.751	2.20	A	
0.751	1.834	A	
0.951	2.08	A	
1.001	2.449	A	
1.102	2.505	A	
1.102	2.257	A	
1.252	2.678	A	
1.502	2.969	A	
1.502	3.295	A	
1.552	2.882	A	
1.803	3.266	A	
2.003	3.509	A	
2.504	4.08	A	
2.504	4.03	A	
2.504	4.187	A	
3.004	4.66	A	
3.004	4.66	A	
3.505	5.13	A	
3.505	5.06	A	
4.004	5.315	A	
4.006	5.44	A	
4.006	5.44	A	
4.504	5.868	A	
4.507	5.73	A	
4.507	5.74	A	
5.005	5.94	A	
5.007	6.02	A	
5.007	6.02	A	
5.505	6.465	A	
6.006	6.857	A	
6.006	6.85	A	
6.506	7.10	A	
7.007	7.34	A	
7.007	7.72	A	
7.507	7.57	A	
8.008	8.07	A	
8.008	8.131	A	
8.508	8.11	A	
9.009	8.71	A	
9.509	8.91	A	
10.01	9.13	A	
