2.25	0.04010432	A	So73	H.Sorensen and H.H.Andersen, Phys.Rev. B8,1854 (1973)
2.50	0.038034	A		
2.75	0.03619394	A		
3.00	0.03452366	A		
3.25	0.03306366	A		
3.50	0.03173346	A		
3.75	0.0305232	A		
4.00	0.02944325	A		
4.25	0.02843314	A		
4.50	0.02751286	A		
4.75	0.02666292	A		
5.00	0.02587269	A		
5.50	0.02444255	A		
6.00	0.02320243	A		
6.50	0.02210249	A		
7.00	0.02112224	A		
7.50	0.02025231	A		
8.00	0.01945222	A		
8.50	0.01872196	A		
9.00	0.01806205	A		
9.50	0.01744186	A		
10.0	0.01687178	A		
11.0	0.01586167	A		
12.0	0.01498162	A		
13.0	0.01421164	A		
14.0	0.01352136	A		
15.0	0.0129113	A		
16.0	0.01236145	A		
17.0	0.01186121	A		
18.0	0.01140119	A		
