0.09464	14.68527	B	Dib15b	A. Dib et al, Nucl. Instrum. Methods B362, 172 (2015)
0.09597	14.84829	B	--	--
0.09921	15.37601	B	--	--
0.10113	15.28247	B	--	--
0.10246	16.15897	B	--	--
0.10413	16.36771	B	--	--
0.10562	16.15120	B	--	--
0.10706	15.97353	B	--	--
0.10871	16.70201	B	--	--
0.1101	16.48773	B	--	--
0.11319	16.93326	B	--	--
0.11486	16.62066	B	--	--
0.11623	16.14445	B	--	--
0.11805	16.06181	B	--	--
0.11924	17.11793	B	--	--
0.12077	16.40493	B	--	--
0.12234	16.74425	B	--	--
0.12402	18.03098	B	--	--
0.12567	18.13475	B	--	--
0.12654	17.93514	B	--	--
0.12825	17.34279	B	--	--
0.12985	17.92396	B	--	--
0.13124	18.201	B	--	--
0.13266	17.72592	B	--	--
0.13421	18.42367	B	--	--
0.13543	18.09263	B	--	--
0.13714	18.23505	B	--	--
0.13864	18.57882	B	--	--
0.14012	18.56367	B	--	--
0.14121	18.43603	B	--	--
0.14309	18.17383	B	--	--
0.14438	18.33976	B	--	--
0.14586	19.21744	B	--	--
0.14706	18.5404	B	--	--
0.14848	19.00795	B	--	--
0.15022	18.66783	B	--	--
0.15328	19.45364	B	--	--
0.15572	19.69789	B	--	--
0.15716	18.94551	B	--	--
0.15832	19.58921	B	--	--
0.16031	19.3399	B	--	--
0.16297	20.08088	B	--	--
0.16439	20.01174	B	--	--
0.16592	19.90467	B	--	--
0.16763	19.66252	B	--	--
0.16853	20.02399	B	--	--
0.17014	20.06771	B	--	--
0.17139	20.55268	B	--	--
0.17268	19.7071	B	--	--
0.17413	20.05063	B	--	--
0.17564	19.68847	B	--	--
0.17728	20.90872	B	--	--
0.17831	20.37246	B	--	--
0.17987	21.36953	B	--	--
0.18131	20.2018	B	--	--
0.18252	21.35413	B	--	--
0.18393	20.40005	B	--	--
0.18617	20.68639	B	--	--
0.18775	21.40247	B	--	--
0.18947	21.22737	B	--	--
0.19091	21.34895	B	--	--
0.19212	21.89979	B	--	--
0.19328	20.77918	B	--	--
0.19611	21.15354	B	--	--
0.19877	22.3699	B	--	--
0.20038	21.39352	B	--	--
0.20175	21.86262	B	--	--
0.20288	21.04849	B	--	--
0.20583	22.10206	B	--	--
0.207	21.60538	B	--	--
0.20855	22.57669	B	--	--
0.2109	22.52415	B	--	--
0.21249	22.75233	B	--	--
0.21404	23.14816	B	--	--
0.21525	22.88378	B	--	--
0.21644	22.75179	B	--	--
0.21763	21.99954	B	--	--
0.21916	22.57535	B	--	--
0.22022	22.95277	B	--	--
0.2211	23.36775	B	--	--
0.22345	22.8055	B	--	--
0.22423	23.05474	B	--	--
0.2255	22.85512	B	--	--
