0.0222	2.716	A		
0.0444	3.835	A		
0.0667	4.819	A		
0.0889	5.642	A		
0.1389	7.351	A		
0.021	3.486	B		
0.026	3.798	B		
0.034	4.176	B		
0.043	4.623	B		
0.055	5.154	B		
0.07	5.767	B		
0.089	6.453	B		
0.114	7.193	B		
0.145	7.941	B		
0.186	8.637	B		
0.237	9.2	B		
0.302	9.55	B		
0.386	9.624	B		
0.016	2.985	C		
0.028	3.775	C		
0.057	5.351	C		
0.098	6.993	C		
0.148	8.233	C		
0.2	9.132	C		
0.25	9.536	C		
0.302	9.73	C		
0.352	9.869	C		
0.404	9.827	C		
0.454	9.692	C		
0.505	9.615	C		
0.132	7.482	D		
0.159	8.095	D		
0.188	8.469	D		
0.221	8.825	D		
0.252	9.312	D		
0.299	9.155	D		
0.348	9.2	D		
0.388	9.288	D		
0.431	9.079	D		
0.27549	7.1929	E	Mik15	Miksova NIMB 354 (2015) 205-209
0.29429	7.2473	E		
0.31248	7.3849	E		
0.33067	7.504	E		
0.34916	7.5399	E		
0.36766	7.6313	E		
0.38585	7.7411	E		
0.40435	7.851	E		
0.42255	8.044	E		
0.13602	6.6817	F		
0.16981	7.2844	F	Gue16	Guesmia NIMB 371 (2016) 69-75
0.20286	7.7062	F		
0.23372	7.9623	F		
0.26347	8.2034	F		
0.29175	8.3992	F		
0.32076	8.5348	F		
0.34868	8.6855	F		
0.37659	8.6102	F		
0.40451	8.8211	F		
0.43058	8.791	F		
0.45666	8.7608	F		
0.48311	8.8814	F		
0.03176	3.98184	G	Miz13	Mizohata, NIMB 300 (2013) 1-5
0.04471	4.5765	G		
0.05356	4.93841	G		
0.06177	5.27449	G		
0.07541	5.76583	G		
0.08372	6.05025	G		
0.10319	6.64491	G		
0.12598	7.2654	G		
0.16595	8.09283	G		
0.2521	9.07551	G		
0.2935	9.25632	G		
0.34826	9.43742	G		
0.39781	9.38576	G		
0.49031	9.17883	G		
0.56008	8.97191	G		
