   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.33297123E-21    3.74430386E-19
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.45704323E-21    4.11233642E-19
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.59266383E-21    4.51462519E-19
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.74090776E-21    4.95435872E-19
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.90295010E-21    5.43502229E-19
   2.50000000E-02    9.01000000E-04    1.00000000E-03    2.08007536E-21    5.96042568E-19
   2.50000000E-02    9.01000000E-04    1.00000000E-03    2.27368724E-21    6.53473324E-19
   2.50000000E-02    9.01000000E-04    1.00000000E-03    2.48532041E-21    7.16249693E-19
   2.50000000E-02    9.01000000E-04    1.00000000E-03    2.71665196E-21    7.84869237E-19
   2.50000000E-02    9.01000000E-04    1.00000000E-03    2.96951598E-21    8.59875834E-19
   2.50000000E-02    9.01000000E-04    1.00000000E-03    3.24591644E-21    9.41863994E-19
   2.50000000E-02    9.01000000E-04    1.00000000E-03    3.54804407E-21    1.03148355E-18
   2.50000000E-02    9.01000000E-04    1.00000000E-03    3.87829320E-21    1.12944483E-18
   2.50000000E-02    9.01000000E-04    1.00000000E-03    4.23928170E-21    1.23652427E-18
   2.50000000E-02    9.01000000E-04    1.00000000E-03    4.63387069E-21    1.35357058E-18
   2.50000000E-02    9.01000000E-04    1.00000000E-03    5.06518814E-21    1.48151148E-18
   2.50000000E-02    9.01000000E-04    1.00000000E-03    5.53665200E-21    1.62136102E-18
   2.50000000E-02    9.01000000E-04    1.00000000E-03    6.05199967E-21    1.77422765E-18
   2.50000000E-02    9.01000000E-04    1.00000000E-03    6.61531501E-21    1.94132299E-18
   2.50000000E-02    9.01000000E-04    1.00000000E-03    7.23106342E-21    2.12397144E-18
   2.50000000E-02    9.01000000E-04    1.00000000E-03    7.90412494E-21    2.32362066E-18
   2.50000000E-02    9.01000000E-04    1.00000000E-03    8.63983482E-21    2.54185307E-18
   2.50000000E-02    9.01000000E-04    1.00000000E-03    9.44402427E-21    2.78039839E-18
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.03230663E-20    3.04114732E-18
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.12839296E-20    3.32616656E-18
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.23342285E-20    3.63771517E-18
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.34822891E-20    3.97826247E-18
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.47372096E-20    4.35050765E-18
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.61089371E-20    4.75740111E-18
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.76083433E-20    5.20216788E-18
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.92473130E-20    5.68833315E-18
   2.50000000E-02    9.01000000E-04    1.00000000E-03    2.10388371E-20    6.21975029E-18
   2.50000000E-02    9.01000000E-04    1.00000000E-03    2.29971137E-20    6.80063128E-18
   2.50000000E-02    9.01000000E-04    1.00000000E-03    2.51376652E-20    7.43558017E-18
   2.50000000E-02    9.01000000E-04    1.00000000E-03    2.74774573E-20    8.12962956E-18
   2.50000000E-02    9.01000000E-04    1.00000000E-03    3.00350332E-20    8.88828043E-18
   2.50000000E-02    9.01000000E-04    1.00000000E-03    3.28306673E-20    9.71754583E-18
   2.50000000E-02    9.01000000E-04    1.00000000E-03    3.58865162E-20    1.06239985E-17
   2.50000000E-02    9.01000000E-04    1.00000000E-03    3.92267995E-20    1.16148230E-17
   2.50000000E-02    9.01000000E-04    1.00000000E-03    4.28779926E-20    1.26978725E-17
   2.50000000E-02    9.01000000E-04    1.00000000E-03    4.68690334E-20    1.38817311E-17
   2.50000000E-02    9.01000000E-04    1.00000000E-03    5.12315576E-20    1.51757822E-17
   2.50000000E-02    9.01000000E-04    1.00000000E-03    5.60001392E-20    1.65902822E-17
   2.50000000E-02    9.01000000E-04    1.00000000E-03    6.12125748E-20    1.81364425E-17
   2.50000000E-02    9.01000000E-04    1.00000000E-03    6.69101768E-20    1.98265178E-17
   2.50000000E-02    9.01000000E-04    1.00000000E-03    7.31381027E-20    2.16739034E-17
   2.50000000E-02    9.01000000E-04    1.00000000E-03    7.99457175E-20    2.36932417E-17
   2.50000000E-02    9.01000000E-04    1.00000000E-03    8.73869738E-20    2.59005378E-17
   2.50000000E-02    9.01000000E-04    1.00000000E-03    9.55208523E-20    2.83132864E-17
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.04411820E-19    3.09506109E-17
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.14130343E-19    3.38334143E-17
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.24753454E-19    3.69845455E-17
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.36365342E-19    4.04289800E-17
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.49058049E-19    4.41940179E-17
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.62932167E-19    4.83095004E-17
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.78097675E-19    5.28080465E-17
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.94674741E-19    5.77253109E-17
   2.50000000E-02    9.01000000E-04    1.00000000E-03    2.12794762E-19    6.31002668E-17
   2.50000000E-02    9.01000000E-04    1.00000000E-03    2.32601371E-19    6.89755153E-17
   2.50000000E-02    9.01000000E-04    1.00000000E-03    2.54251495E-19    7.53976221E-17
   2.50000000E-02    9.01000000E-04    1.00000000E-03    2.77916805E-19    8.24174876E-17
   2.50000000E-02    9.01000000E-04    1.00000000E-03    3.03784831E-19    9.00907506E-17
   2.50000000E-02    9.01000000E-04    1.00000000E-03    3.32060546E-19    9.84782270E-17
   2.50000000E-02    9.01000000E-04    1.00000000E-03    3.62968177E-19    1.07646395E-16
   2.50000000E-02    9.01000000E-04    1.00000000E-03    3.96752552E-19    1.17667919E-16
   2.50000000E-02    9.01000000E-04    1.00000000E-03    4.33681420E-19    1.28622226E-16
   2.50000000E-02    9.01000000E-04    1.00000000E-03    4.74047528E-19    1.40596136E-16
   2.50000000E-02    9.01000000E-04    1.00000000E-03    5.18170811E-19    1.53684550E-16
   2.50000000E-02    9.01000000E-04    1.00000000E-03    5.66400993E-19    1.67991205E-16
   2.50000000E-02    9.01000000E-04    1.00000000E-03    6.19120310E-19    1.83629492E-16
   2.50000000E-02    9.01000000E-04    1.00000000E-03    6.76746383E-19    2.00723351E-16
   2.50000000E-02    9.01000000E-04    1.00000000E-03    7.39736161E-19    2.19408262E-16
   2.50000000E-02    9.01000000E-04    1.00000000E-03    8.08588863E-19    2.39832315E-16
   2.50000000E-02    9.01000000E-04    1.00000000E-03    8.83849939E-19    2.62157383E-16
   2.50000000E-02    9.01000000E-04    1.00000000E-03    9.66116001E-19    2.86560401E-16
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.05603915E-18    3.13234777E-16
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.15433182E-18    3.42391921E-16
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.26177307E-18    3.74262914E-16
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.37921428E-18    4.09100345E-16
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.50758649E-18    4.47180317E-16
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.64790662E-18    4.88804628E-16
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.80128686E-18    5.34303158E-16
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.96894299E-18    5.84036500E-16
   2.50000000E-02    9.01000000E-04    1.00000000E-03    2.15220316E-18    6.38398801E-16
   2.50000000E-02    9.01000000E-04    1.00000000E-03    2.35251998E-18    6.97820891E-16
   2.50000000E-02    9.01000000E-04    1.00000000E-03    2.57148072E-18    7.62773699E-16
   2.50000000E-02    9.01000000E-04    1.00000000E-03    2.81082072E-18    8.33771981E-16
   2.50000000E-02    9.01000000E-04    1.00000000E-03    3.07243615E-18    9.11378398E-16
   2.50000000E-02    9.01000000E-04    1.00000000E-03    3.35840094E-18    9.96207981E-16
   2.50000000E-02    9.01000000E-04    1.00000000E-03    3.67098055E-18    1.08893300E-15
   2.50000000E-02    9.01000000E-04    1.00000000E-03    4.01265189E-18    1.19028829E-15
   2.50000000E-02    9.01000000E-04    1.00000000E-03    4.38612297E-18    1.30107707E-15
   2.50000000E-02    9.01000000E-04    1.00000000E-03    4.79435237E-18    1.42217731E-15
   2.50000000E-02    9.01000000E-04    1.00000000E-03    5.24057578E-18    1.55454869E-15
   2.50000000E-02    9.01000000E-04    1.00000000E-03    5.72832829E-18    1.69924021E-15
   2.50000000E-02    9.01000000E-04    1.00000000E-03    6.26147520E-18    1.85739848E-15
   2.50000000E-02    9.01000000E-04    1.00000000E-03    6.84424095E-18    2.03027683E-15
   2.50000000E-02    9.01000000E-04    1.00000000E-03    7.48124247E-18    2.21924521E-15
   2.50000000E-02    9.01000000E-04    1.00000000E-03    8.17752850E-18    2.42580107E-15
   2.50000000E-02    9.01000000E-04    1.00000000E-03    8.93861431E-18    2.65158121E-15
   2.50000000E-02    9.01000000E-04    1.00000000E-03    9.77053138E-18    2.89837477E-15
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.06798706E-17    3.16813735E-15
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.16738369E-17    3.46300656E-15
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.27603058E-17    3.78531893E-15
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.39478847E-17    4.13762841E-15
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.52459840E-17    4.52272664E-15
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.66648853E-17    4.94366500E-15
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.82158304E-17    5.40377881E-15
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.99111067E-17    5.90671375E-15
   2.50000000E-02    9.01000000E-04    1.00000000E-03    2.17641422E-17    6.45645471E-15
   2.50000000E-02    9.01000000E-04    1.00000000E-03    2.37896157E-17    7.05735734E-15
   2.50000000E-02    9.01000000E-04    1.00000000E-03    2.60035712E-17    7.71418257E-15
   2.50000000E-02    9.01000000E-04    1.00000000E-03    2.84235436E-17    8.43213427E-15
   2.50000000E-02    9.01000000E-04    1.00000000E-03    3.10687009E-17    9.21690044E-15
   2.50000000E-02    9.01000000E-04    1.00000000E-03    3.39599924E-17    1.00746983E-14
   2.50000000E-02    9.01000000E-04    1.00000000E-03    3.71203169E-17    1.10123234E-14
   2.50000000E-02    9.01000000E-04    1.00000000E-03    4.05747070E-17    1.20372037E-14
   2.50000000E-02    9.01000000E-04    1.00000000E-03    4.43505204E-17    1.31574581E-14
   2.50000000E-02    9.01000000E-04    1.00000000E-03    4.84776674E-17    1.43819610E-14
   2.50000000E-02    9.01000000E-04    1.00000000E-03    5.29888379E-17    1.57204125E-14
   2.50000000E-02    9.01000000E-04    1.00000000E-03    5.79197625E-17    1.71834154E-14
   2.50000000E-02    9.01000000E-04    1.00000000E-03    6.33095050E-17    1.87825589E-14
   2.50000000E-02    9.01000000E-04    1.00000000E-03    6.92007532E-17    2.05305106E-14
   2.50000000E-02    9.01000000E-04    1.00000000E-03    7.56401735E-17    2.24411171E-14
   2.50000000E-02    9.01000000E-04    1.00000000E-03    8.26787774E-17    2.45295131E-14
   2.50000000E-02    9.01000000E-04    1.00000000E-03    9.03723082E-17    2.68122418E-14
   2.50000000E-02    9.01000000E-04    1.00000000E-03    9.87817073E-17    2.93073852E-14
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.07973573E-16    3.20347082E-14
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.18020709E-16    3.50158142E-14
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.29002684E-16    3.82743167E-14
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.41006467E-16    4.18360259E-14
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.54127126E-16    4.57291534E-14
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.68468591E-16    4.99845356E-14
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.84144384E-16    5.46358777E-14
   2.50000000E-02    9.01000000E-04    1.00000000E-03    2.01278644E-16    5.97200195E-14
   2.50000000E-02    9.01000000E-04    1.00000000E-03    2.20007138E-16    6.52772294E-14
   2.50000000E-02    9.01000000E-04    1.00000000E-03    2.40478073E-16    7.13515217E-14
   2.50000000E-02    9.01000000E-04    1.00000000E-03    2.62853659E-16    7.79910055E-14
   2.50000000E-02    9.01000000E-04    1.00000000E-03    2.87310957E-16    8.52482652E-14
   2.50000000E-02    9.01000000E-04    1.00000000E-03    3.14043762E-16    9.31807771E-14
   2.50000000E-02    9.01000000E-04    1.00000000E-03    3.43263745E-16    1.01851366E-13
   2.50000000E-02    9.01000000E-04    1.00000000E-03    3.75202141E-16    1.11328700E-13
   2.50000000E-02    9.01000000E-04    1.00000000E-03    4.10112036E-16    1.21687834E-13
   2.50000000E-02    9.01000000E-04    1.00000000E-03    4.48269782E-16    1.33010809E-13
   2.50000000E-02    9.01000000E-04    1.00000000E-03    4.89977502E-16    1.45387295E-13
   2.50000000E-02    9.01000000E-04    1.00000000E-03    5.35565431E-16    1.58915304E-13
   2.50000000E-02    9.01000000E-04    1.00000000E-03    5.85394621E-16    1.73701967E-13
   2.50000000E-02    9.01000000E-04    1.00000000E-03    6.39859562E-16    1.89864381E-13
   2.50000000E-02    9.01000000E-04    1.00000000E-03    6.99391458E-16    2.07530536E-13
   2.50000000E-02    9.01000000E-04    1.00000000E-03    7.64461602E-16    2.26840325E-13
   2.50000000E-02    9.01000000E-04    1.00000000E-03    8.35585312E-16    2.47946657E-13
   2.50000000E-02    9.01000000E-04    1.00000000E-03    9.13325754E-16    2.71016667E-13
   2.50000000E-02    9.01000000E-04    1.00000000E-03    9.98298278E-16    2.96233036E-13
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.09117567E-15    3.23795436E-13
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.19269310E-15    3.53922112E-13
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.30365441E-15    3.86851610E-13
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.42493823E-15    4.22844672E-13
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.55750422E-15    4.62186284E-13
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.70240215E-15    5.05187944E-13
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.86077894E-15    5.52190122E-13
   2.50000000E-02    9.01000000E-04    1.00000000E-03    2.03388846E-15    6.03564961E-13
   2.50000000E-02    9.01000000E-04    1.00000000E-03    2.22310087E-15    6.59719216E-13
   2.50000000E-02    9.01000000E-04    1.00000000E-03    2.42991375E-15    7.21097470E-13
   2.50000000E-02    9.01000000E-04    1.00000000E-03    2.65596417E-15    7.88185655E-13
   2.50000000E-02    9.01000000E-04    1.00000000E-03    2.90304174E-15    8.61514908E-13
   2.50000000E-02    9.01000000E-04    1.00000000E-03    3.17310144E-15    9.41665757E-13
   2.50000000E-02    9.01000000E-04    1.00000000E-03    3.46828128E-15    1.02927272E-12
   2.50000000E-02    9.01000000E-04    1.00000000E-03    3.79091758E-15    1.12502935E-12
   2.50000000E-02    9.01000000E-04    1.00000000E-03    4.14356336E-15    1.22969367E-12
   2.50000000E-02    9.01000000E-04    1.00000000E-03    4.52900948E-15    1.34409422E-12
   2.50000000E-02    9.01000000E-04    1.00000000E-03    4.95030685E-15    1.46913658E-12
   2.50000000E-02    9.01000000E-04    1.00000000E-03    5.41078910E-15    1.60581057E-12
   2.50000000E-02    9.01000000E-04    1.00000000E-03    5.91410027E-15    1.75519803E-12
   2.50000000E-02    9.01000000E-04    1.00000000E-03    6.46422335E-15    1.91848142E-12
   2.50000000E-02    9.01000000E-04    1.00000000E-03    7.06551087E-15    2.09695316E-12
   2.50000000E-02    9.01000000E-04    1.00000000E-03    7.72272166E-15    2.29202584E-12
   2.50000000E-02    9.01000000E-04    1.00000000E-03    8.44105502E-15    2.50524344E-12
   2.50000000E-02    9.01000000E-04    1.00000000E-03    9.22619459E-15    2.73829346E-12
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.00843524E-14    2.99302035E-12
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.10223177E-14    3.27144005E-12
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.20475113E-14    3.57575592E-12
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.31680428E-14    3.90837623E-12
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.43927769E-14    4.27193312E-12
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.57314014E-14    4.66930348E-12
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.71945042E-14    5.10363166E-12
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.87936580E-14    5.57835430E-12
   2.50000000E-02    9.01000000E-04    1.00000000E-03    2.05415116E-14    6.09722760E-12
   2.50000000E-02    9.01000000E-04    1.00000000E-03    2.24518871E-14    6.66435689E-12
   2.50000000E-02    9.01000000E-04    1.00000000E-03    2.45398935E-14    7.28422917E-12
   2.50000000E-02    9.01000000E-04    1.00000000E-03    2.68220417E-14    7.96174852E-12
   2.50000000E-02    9.01000000E-04    1.00000000E-03    2.93163804E-14    8.70227491E-12
   2.50000000E-02    9.01000000E-04    1.00000000E-03    3.20426301E-14    9.51166652E-12
   2.50000000E-02    9.01000000E-04    1.00000000E-03    3.50223465E-14    1.03963260E-11
   2.50000000E-02    9.01000000E-04    1.00000000E-03    3.82790899E-14    1.13632512E-11
   2.50000000E-02    9.01000000E-04    1.00000000E-03    4.18386061E-14    1.24200902E-11
   2.50000000E-02    9.01000000E-04    1.00000000E-03    4.57290361E-14    1.35752021E-11
   2.50000000E-02    9.01000000E-04    1.00000000E-03    4.99811308E-14    1.48377227E-11
   2.50000000E-02    9.01000000E-04    1.00000000E-03    5.46285014E-14    1.62176370E-11
   2.50000000E-02    9.01000000E-04    1.00000000E-03    5.97078797E-14    1.77258576E-11
   2.50000000E-02    9.01000000E-04    1.00000000E-03    6.52594075E-14    1.93743115E-11
   2.50000000E-02    9.01000000E-04    1.00000000E-03    7.13269578E-14    2.11760337E-11
   2.50000000E-02    9.01000000E-04    1.00000000E-03    7.79584791E-14    2.31452704E-11
   2.50000000E-02    9.01000000E-04    1.00000000E-03    8.52063694E-14    2.52975918E-11
   2.50000000E-02    9.01000000E-04    1.00000000E-03    9.31278906E-14    2.76500142E-11
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.01785630E-13    3.02211351E-11
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.11247975E-13    3.30312798E-11
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.21589671E-13    3.61026614E-11
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.32892401E-13    3.94595566E-11
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.45245425E-13    4.31284972E-11
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.58746297E-13    4.71384789E-11
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.73501632E-13    5.15211910E-11
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.89627855E-13    5.63112647E-11
   2.50000000E-02    9.01000000E-04    1.00000000E-03    2.07252410E-13    6.15465482E-11
   2.50000000E-02    9.01000000E-04    1.00000000E-03    2.26514277E-13    6.72684042E-11
   2.50000000E-02    9.01000000E-04    1.00000000E-03    2.47565596E-13    7.35220354E-11
   2.50000000E-02    9.01000000E-04    1.00000000E-03    2.70572467E-13    8.03568427E-11
   2.50000000E-02    9.01000000E-04    1.00000000E-03    2.95716335E-13    8.78268113E-11
   2.50000000E-02    9.01000000E-04    1.00000000E-03    3.23195760E-13    9.59909390E-11
   2.50000000E-02    9.01000000E-04    1.00000000E-03    3.53227467E-13    1.04913702E-10
   2.50000000E-02    9.01000000E-04    1.00000000E-03    3.86048294E-13    1.14665560E-10
   2.50000000E-02    9.01000000E-04    1.00000000E-03    4.21917142E-13    1.25323510E-10
   2.50000000E-02    9.01000000E-04    1.00000000E-03    4.61116788E-13    1.36971697E-10
   2.50000000E-02    9.01000000E-04    1.00000000E-03    5.03956475E-13    1.49702074E-10
   2.50000000E-02    9.01000000E-04    1.00000000E-03    5.50773816E-13    1.63615126E-10
   2.50000000E-02    9.01000000E-04    1.00000000E-03    6.01938017E-13    1.78820664E-10
   2.50000000E-02    9.01000000E-04    1.00000000E-03    6.57852109E-13    1.95438683E-10
   2.50000000E-02    9.01000000E-04    1.00000000E-03    7.18956822E-13    2.13600311E-10
   2.50000000E-02    9.01000000E-04    1.00000000E-03    7.85733576E-13    2.33448839E-10
   2.50000000E-02    9.01000000E-04    1.00000000E-03    8.58708300E-13    2.55140844E-10
   2.50000000E-02    9.01000000E-04    1.00000000E-03    9.38456073E-13    2.78847429E-10
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.02560458E-12    3.04755564E-10
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.12084014E-12    3.33069549E-10
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.22491240E-12    3.64012628E-10
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.33864029E-12    3.97828736E-10
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.46291912E-12    4.34784420E-10
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.59872614E-12    4.75170931E-10
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.74712982E-12    5.19306502E-10
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.90929723E-12    5.67538857E-10
   2.50000000E-02    9.01000000E-04    1.00000000E-03    2.08650309E-12    6.20247931E-10
   2.50000000E-02    9.01000000E-04    1.00000000E-03    2.28014015E-12    6.77848844E-10
   2.50000000E-02    9.01000000E-04    1.00000000E-03    2.49173043E-12    7.40795167E-10
   2.50000000E-02    9.01000000E-04    1.00000000E-03    2.72293599E-12    8.09582472E-10
   2.50000000E-02    9.01000000E-04    1.00000000E-03    2.97557303E-12    8.84752215E-10
   2.50000000E-02    9.01000000E-04    1.00000000E-03    3.25162504E-12    9.66895972E-10
   2.50000000E-02    9.01000000E-04    1.00000000E-03    3.55325863E-12    1.05666006E-09
   2.50000000E-02    9.01000000E-04    1.00000000E-03    3.88284158E-12    1.15475063E-09
   2.50000000E-02    9.01000000E-04    1.00000000E-03    4.24295944E-12    1.26193914E-09
   2.50000000E-02    9.01000000E-04    1.00000000E-03    4.63643637E-12    1.37906844E-09
   2.50000000E-02    9.01000000E-04    1.00000000E-03    5.06635759E-12    1.50705932E-09
   2.50000000E-02    9.01000000E-04    1.00000000E-03    5.53609278E-12    1.64691770E-09
   2.50000000E-02    9.01000000E-04    1.00000000E-03    6.04932236E-12    1.79974254E-09
   2.50000000E-02    9.01000000E-04    1.00000000E-03    6.61006660E-12    1.96673435E-09
   2.50000000E-02    9.01000000E-04    1.00000000E-03    7.22271610E-12    2.14920459E-09
   2.50000000E-02    9.01000000E-04    1.00000000E-03    7.89206521E-12    2.34858590E-09
   2.50000000E-02    9.01000000E-04    1.00000000E-03    8.62335221E-12    2.56644324E-09
   2.50000000E-02    9.01000000E-04    1.00000000E-03    9.42229518E-12    2.80448613E-09
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.02951408E-11    3.06458188E-09
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.12487092E-11    3.34877021E-09
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.22904494E-11    3.65927903E-09
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.34284948E-11    3.99854183E-09
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.46717264E-11    4.36921653E-09
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.60298418E-11    4.77420613E-09
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.75134279E-11    5.21668120E-09
   2.50000000E-02    9.01000000E-04    1.00000000E-03    1.91340470E-11    5.70010450E-09
   2.50000000E-02    9.01000000E-04    1.00000000E-03    2.09043202E-11    6.22825780E-09
   2.50000000E-02    9.01000000E-04    1.00000000E-03    2.28380271E-11    6.80527112E-09
   2.50000000E-02    9.01000000E-04    1.00000000E-03    2.49502093E-11    7.43565468E-09
   2.50000000E-02    9.01000000E-04    1.00000000E-03    2.72572909E-11    8.12433377E-09
   2.50000000E-02    9.01000000E-04    1.00000000E-03    2.97771979E-11    8.87668681E-09
   2.50000000E-02    9.01000000E-04    1.00000000E-03    3.25294956E-11    9.69858679E-09
   2.50000000E-02    9.01000000E-04    1.00000000E-03    3.55355458E-11    1.05964466E-08
