3.21	30.52	A
3.36	31.79	A
3.46	31.09	A
4.76	30.11	A
4.85	30.78	A
4.96	29.23	A
24.49	15.4	B
25.18	16.3	B
25.8	15	B
40.13	11.6	C
41.86	11.2	C
42.5	11.1	C
4.35	30.8	D
0.511	20.72	E
0.877	25.71	E
0.918	26.83	E
1.282	29.63	E
1.349	31.39	E
2.5	31	E
4.0	30.5	E
4.45	30.8	E
3.47	30.04	E
3.47	30.08	E
4.63	29.21	E
5.783	28.71	E
8.033	27.57	E
9.974	25.97	E
7.2	28.1	F
7.19	29.5	F
7.13	27.9	F
7.1	27.7	F
7.05	28.1	F
7.02	29.9	F
6.89	28.8	F
6.89	28.2	F
6.81	27.6	F
6.74	28.9	F
6.68	29.2	F
6.58	28.6	F
6.55	28	F
6.39	28.8	F
1.91	34.9	G
2.54	33.4	H
3.52	33.1	H
0.15	10.2	I
0.2	12.5	I
0.3	16	I
0.4	18.8	I
0.5	21	I
0.6	22.8	I
0.7	24.4	I
0.8	25.7	I
0.9	26.8	I
1	27.7	I
1.1	28.5	I
1.4	30.3	I
1.8	31.7	I
