    0.0440    8.6131	A
    0.0610   10.7760	A
    0.0785   12.4752	A
    0.0961   14.0422	A
    0.1141   15.3441	A
    0.1311   16.5811	A
    0.1486   17.5529	A
    0.1660   18.4586	A
    0.1841   19.2314	A
    0.2015   19.8726	A
    0.2184   20.5144	A
    0.2358   21.0895	A
    0.2538   21.5316	A
    0.2718   21.9738	A
    0.2887   22.4172	A
    0.3061   22.7277	A
    0.3151   22.8496	A
    0.3325   22.6972	A
