108605924.76458167, 2973286877.5565414
213625687.01766154, 5486728923.63509
314022721.5369456, 7514016382.739237
424611723.4944921, 10125010532.565928
424766904.4716001, 9341801472.949053
522970769.76935124, 11706794840.29054
528754413.71200824, 10375189127.956709
624393354.6716619, 12793496870.177341
618421681.0609094, 10630772456.345074
745948599.7842016, 12192711055.1074
738841373.2499825, 10050307559.164314
863630562.8382682, 11713641080.019531
846694945.8678495, 9199977880.669313
979339951.4059612, 10896500016.852438
960345819.6889863, 8154606038.333222
1065436439.1181986, 9427414695.590496
1089052930.0720456, 7524915210.075579
1195754620.9036794, 8560378704.189557
1328012511.564813, 7835821601.320017
1159991671.2789779, 6887664967.514821
1302018035.2069237, 6104961442.813211
