110.34335344084415, 2.162017167381972
115.24042572693934, 2.311039580352883
120.64004074874667, 2.6835956127801595
124.51679899566874, 3.16791845493562
129.2340291483489, 3.8757749165474475
133.09990984687897, 4.918931807343821
136.96071435615937, 6.222877920839293
139.97597077043213, 7.564079637577491
142.9941278642761, 8.756258941344775
144.83896007156562, 9.464115402956603
147.53514173300522, 9.83667143538388
151.09064971741583, 9.464115402956603
153.98117691012652, 8.53272532188841
156.1965709326381, 7.564079637577491
158.58237987995835, 6.520922746781114
161.30756833711007, 5.403254649499283
163.69047660485904, 4.509120171673816
167.25903764734005, 3.4659632808774425
172.17859020011213, 2.4600619933237944
178.10902958345088, 1.603183118741054
183.52459834289982, 1.1561158798283238
188.94016710234877, 0.7090486409155901
